lifeStage	reps
L:4in; EXT:6&7/8in; WCH:2.25in;	1
Larval, from First to fourth instar	1
Male ?, testes 3mm???	1
Mioceno tardío	13
N2	44
Near fresh	3
Near term embryo	23
Nearly completed	1
No inubation	1
None: 8	1
Not available	43
Not reported	207
Not stated	1
One day on last egg	1
Over half incubated	1
PUESTA	1
Probably slight	3
Pupa;;	1
Quatres pattes	1
Queen; Soldier; Worker	11
RIPENING FEMALE	2
SFO	19
Showing Blood, Small Embryo	1
Showing blood (slightly incubate	1
Sitting	1
Slight (deserted)	1
Slight - about four days	1
Some fresh others started	1
Started (4)	1
Teeth Well Worn	1
Titoniano superior	88
Two Chicks 25 Days Old	1
U.Ad.	16
WCH:105mm; CUL:13.6mm; TS:22.7mm	1
WCH:65.5; age by plumage	1
WCH:66.8mm.; age by plumage	1
Well along (1/4)	1
Whole egg weights: 1) 4.179 fres	1
about 3/4 complete	3
about completed	1
ad (4+ yr)	2
addled and hatched	1
adult 10|adult 186	1
adult 1|subimago 4|subimago 1	1
adult 68|adult 84	1
adult 8|subimago 5|subimago 1	1
adult female:3; adult male:7	2
adult male:2; adult female:2; adult:5	1
adult male:3 ; adult female:1	2
adult male:5	47
adult male:72	1
adult, eggs	1
adult; 10 C yr	6
adult; 2.5 yr?	2
adult; 379 day	2
adult; 539 day	2
adults: 1, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0	3962
advanced 1/2	14
advanced; could only save 1	1
all stages	48
began, 1/3 advanced	1
begun, should say 4 days	1
bluddy	1
deserted	14
deserted, sl. Hardened	1
didn't hatch	2
early subadt	1
embryon n°6B	1
embryos well begun	1
every egg fresh. Usually variabl	1
fairly incubated	2
flower,fruit unripe	282
four or five days	3
fresh - set inclomplete?	1
from fresh to incubated	1
gravid proglottids	1
hard embryos	70
immature (2 slides)/adult	1
jeune n°3B	1
just begun 'soft embryos'	1
just started, bloody, embryo	1
juvenile; 1st instar	3
juvenile; 30 day	28
larva	156788
larvae no legs:10 ; larvae with hind legs < 1cm:1	2
larvae no legs:120 ; larvae with hind legs > 1cm:10	1
larvae no legs:2 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:2	1
larvae no legs:2 ; metamorph without tail:1	1
larvae no legs:30 ; larvae with hind legs > 1cm:23	1
larvae no legs:7	12
larvae no legs:95 ; adult male:1	1
larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:5	1
larvae with hind legs < 1cm:3 ; metamorph with tail:1	1
larvae/pupa	194
lenght < 5 cm:10	16
lenght < 5 cm:2 ; lenght:15-20 cm:1	1
lenght < 5 cm:2 ; lenght:5-10 cm:10	1
lenght < 5 cm:2 ; lenght:5-10 cm:5 ; lenght:10-15 cm:3	1
lenght < 5 cm:3 ; lenght:5-10 cm:7 ; lenght:10-15 cm:2	1
lenght < 5 cm:3 ; lenght:5-10 cm:8	2
lenght < 5 cm:7 ; lenght:5-10 cm:4	2
lenght:10-15 cm:2 ; lenght:15-20 cm:4	1
lenght:15-20 cm:1	67
lenght:5-10 cm:10	63
lenght:5-10 cm:23 ; lenght:10-15 cm:7	1
metamorph without tail:3	2
n.B.	1
nauplius larvae, eggs	1
not known	7
not very advanced or none (blown	1
nymph 34|exuvia 3	1
oeufs	34
one third(one infert.)	1
sco?	10
set completed June 12	1
several days, well begun	1
skull 75 % ossified	1
slighlty advanced	1
slight (bloody + jelly)	1
smallest larvae < 5cm no legs:1 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:3	1
smallest larvae < 5cm no legs:15 ; larvae with hind legs > 1cm:2 ; metamorph with tail:2 ; metamorph without tail:1 ; adult male:1	1
some fresh, others begun	1
started; about 1/4 along	1
sub-adult ?	1
tetrathyridia	52
trace in some, mainly fresh	1
varied. Begins with first one la	1
very slight to embryos just show	1
well bloodshot	1
y.g. juven.	1
{"adult":11, "pulli":28}	1
{"adult":286, "pulli":11}	1
{"adult":30, "pulli":61}	1
{"egg":58}	1
#1 broke in nest, fragments; #2	1
#1&2 small embryo, #3 fresh	1
#2 Fresh, #1 Slight Traace of bl	1
1 addled egg and half a shell	1
1 juvenil, 1 cría	7
1 mid-instar	2
1 runt egg, 5 half-grown young b	1
1 trace, 2 very small embryo, 2	1
1-2 to pipped	1
10 pupas, 2 larvas	1
10 pupas, 20 larvas	1
11,0g	2
11M10F7J	1
12 Adult, 3 Juvenile, 3 Infant	1
12 MALES, 18 FEMALES	1
12 adults + 5 larvae	1
15 larvae	4
15m 7f 1j	1
16 adults + 17 larvae/pupa	1
160mm	6
17 larvae and 2 pupae	1
18 adult	229
19 adults + 18 larvae/pupa	1
19 adults + 2 larvae	3
195g wet, 85g dry	1
1M 2F 5J	1
1M, 6F, 1J	1
1f 2j	15
1st spring	1
2 days	244
2 eggs May 24	1
2 formed	1
2 indeterminado	2
2 juvenile; 6 adult	6
2 juveniles, 6 adultos	1
2 larvae reared to adult	3
2 males adults,  2 males juveniles,  1 female adult	1
2 not fertile, started	1
2 samples, both fragments; Layer	1
2-3 days	56
2.5 years	276
2/3rds	1
22 juveniles	2
230 adult	1
2440-41 moderate	1
27 mm	2
2A	2
2Adult, sex unknown; 1M; 1J	1
2M 2 J	1
2M2F	2
3 ADULT	2
3 Fresh	4
3 days after complete set	1
3 infertile, 7 soft embryos	1
3 larvae of first instar, 1 mature larvae, 4 ootheca	1
3 pupas, 4 larvas	2
3 weeks, 2 days	1
3-B-1-0	1
3/8" embryos	1
35 larvas, 3 pupas	1
36 years	1
37 adults + 16 larvae/pupa	1
3m 2f 3j	2
4 adults + 4 larvae	6
4 hatched, 1 broken	2
4 larvae, 12 pupae	1
40 larvas, 50 pupas	1
43 nymph	1
436 adult	1
5 adults| 0 larvae| 0 pupae| 0 cocoon	85
5 days - embryos showing	1
5 infertile, 1 heavy	1
50 larvas, 2 pupas	1
53 adults	2
55 larvas	6
557 unknown	1
5M 2F 3J	1
6 FEMALES, 2 MALES	1
6 larvae and a pupa	1
6.5 yrs	1
7-8 days	6
72 unknown	1
8 Days	1
8 larves	1
8-10 Days	1
81 adult	10
83 d	2
9 Indeterminados	1
9 pupae, 6 larvae	2
9 years	7
96 Adults, 4 Juveniles	1
96 adults + 12 larvae	1
97 Adults, 7 Juveniles	1
9M 2F 1J	1
9M 3F	1
9M, 12F	1
; Instar IV	1
< 1 mm	180
AMMOCETE	1
About 7 to 10 days	1
About Ten Days Advanced	1
About one week.	5
About one-third	63
Adult Female: 1; Adult Male: 2	1
Adult Male: 1; Juvenile: 2	2
Adult Male: 3; Adult Female: 0; Adult: 3	7
Adult Male: 3; Adult Female: 2; Adult: 5	1
Adult: 19; Adult Male: 16; Adult Female: 3	3
Adult: 19; Adult Male: 6; Adult Female: 13	1
Adult: 25; Adult Male: 12; Adult Female: 13	1
Adult: 331	1
Adult: 33; Adult Male: 10; Adult Female: 23	1
Adult: 47; Adult Male: 17; Adult Female: 30	1
All cracked- not incubated	1
Almist hatched	1
Begun (?)	1
Begun- bloody	1
Breeding Femal	1
CIV +	1466
Ca-3 days	1
Capa superior del Oxfordiano superior	11
Commenced - 4 days.	1
Commenced only	1
Eggs badly incubated	1
Embryos Forming	4
Embryos/nestlings	6
Eoceno inferior	236
FEMALE, GRAVID	6
FEMALE- WITH EGGS	1
FEMALES, MALES	1
Failed Nest	1
Fresg	2
Fresh & Small Embryo	2
Fresh in #s 1&3, trace in #s 2&4	1
Fresh- 3 days	1
Fresh- No eggs on Mar 24th	1
From fresh to two thirds	1
Hatched in wild; at least two yo	1
I; I	4
Im?	3
Immature - Aged 51 days	1
Infertile - carmelized	2
JUVENILE AND ADULT	19
Jar #12; fragments, infertile	1
Juvenil	14162
Juvenile (from teeth)	1
Juvenile: 10	1
Juvenile; skull 35% to 40% ossif	1
KITTEN	1
L:198mm; EXXT:346mm; WCH:110mm;	1
Larva (posflexión)	3
Larva: Phyllosoma IX	2
Larva; Eggs	1
Larvae/Metamorph	1
MALE, EGGS IN MOUTH	1
MALE, FEMALE UTERINE	2
Middle set	1
N3	150
NEONATES	2
Neonates	6
No determinada	1
None: 9	1
Old tree	1
Orioles(1 missing)- several days	1
Over 2 days	2
Quite bad	1
RIPE ADULT FEMALES	1
RIPE FEMALES, 2 ADUL	1
Sat on	1
Skull 10% ossified	12
Skull Ossified	1
Skull few ossified	4
Skull ossified.	9
Stage late 43	3
Sub ad.	1
The eyes of the chick were forme	1
Three fresh; 1 slight	1
Tiny embryos	4
Two eggs fresh, two eggs trace	1
Two weeks.	7
WCH:302; TL:125.1; CTO:40.9; TS:	1
WCH:59; TL:48.5 TS:17.1; culmen:	1
Well along.  1 egg infertile	1
Wingless viviparae	1
[Ad.]	980
about 4 to 7 day	1
adult 18|nymph 4	1
adult 20|adult 23	1
adult 28|adult 3	1
adult 6|adult 1|nymph 2	1
adult 6|adult 21	1
adult 96|adult 129	1
adult 9|adult 37	1
adult female:1; adult:1	10
adult female:20; adult male:70	3
adult male:2; adult female:2; adult:6	1
adult male:32; adult female:2	2
adult male:45; adult female:35	1
adult male:6	13
adult male:7; adult female:6	1
adult |nymph |exuvia |subimago	1
adult; 15 mo 26 day	2
adult; 497 day	2
adult; 59 day	22
adult; 6 mo 20 day	2
adult; 97 day	6
adults: 19, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0	1
adults: 5, juveniles: 1, cysts: 0, ystoids: 0, egg sacks: 0	34
advanced 1/3	5
bird started on the back	1
chick (5 da)	1
cuckoo fresh, host slight	1
day or two	3
early stage	3
egg: 55	1
egg: 8	2
fair sized embryos (deserted)	1
fresh, 24 hours	1
fresh, one stale	1
fresh, showing bllod, small embr	1
gallicola nymphs	9
held 3 eggs May 22	1
imago: 1375	1
imago: 200	37
juvenile; 2.5 C wk	2
lactating	1
larf	56
larva, stage IV	1
larvae no legs:10 ; larvae with hind legs < 1cm:2	1
larvae no legs:16 ; larvae with hind legs < 1cm:14 ; larvae with hind legs > 1cm:8	1
larvae no legs:19 ; larvae with hind legs < 1cm:1	2
larvae no legs:2 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:3	1
larvae no legs:2 ; larvae with hind legs > 1cm:7	1
larvae no legs:23 ; larvae with hind legs < 1cm:20 ; larvae with hind legs > 1cm:33 ; metamorph with tail:12 ; metamorph without tail:2	1
larvae no legs:32 ; larvae with hind legs < 1cm:13 ; larvae with hind legs > 1cm:12	1
larvae no legs:34 ; larvae with hind legs < 1cm:83 ; larvae with hind legs > 1cm:79 ; metamorph with tail:6	1
larvae no legs:39 ; larvae with hind legs > 1cm:9	1
larvae no legs:42 ; larvae with hind legs < 1cm:33 ; metamorph with tail:1	1
larvae no legs:475	1
larvae no legs:8	16
larvae no legs:8 ; larvae with hind legs < 1cm:4 ; larvae with hind legs > 1cm:7 ; metamorph with tail:1	1
larvae with hind legs > 1cm:1 ; metamorph with tail:3 ; metamorph without tail:1	1
last larval and stage 8	1
lenght < 5 cm:1 ; lenght:5-10 cm:5 ; lenght:10-15 cm:14	1
lenght < 5 cm:11	12
lenght < 5 cm:2 ; lenght:5-10 cm:11	2
lenght < 5 cm:3 ; lenght:5-10 cm:9	2
lenght < 5 cm:61 ; lenght:5-10 cm:58	1
lenght:15-20 cm:2	15
lenght:15-20 cm:6 ; lenght:20-25 cm:1	1
lenght:5-10 cm:1 ; lenght:10-15 cm:1 ; lenght:15-20 cm:1	2
lenght:5-10 cm:11	29
lenght:5-10 cm:19 ; lenght:10-15 cm:18	1
medium embryos in 5, 1 infertile	1
moult of post larval stage I	1
nymphal exuvia	41
oeufs, embryons	1
one third; 1 infert.	1
one-third incubated	3
only slight	1
partly formed	1
plerocercoid	81
pre-metamorphosis	1
see card.	2
set completed June 13	1
shell of hatched egg	1
showing blood, slight developmen	1
skull ossified	275
smallest larvae < 5cm no legs:149 ; larvae with hind legs < 1cm:1	1
smallest larvae < 5cm no legs:193 ; larvae no legs:482 ; larvae with hind legs < 1cm:349 ; larvae with hind legs > 1cm:12	1
smallest larvae < 5cm no legs:29 ; larvae with hind legs > 1cm:4 ; metamorph with tail:1 ; adult female:2	1
started slightly	1
sub-abult	2
subadult | Euring 10	4
teneral:15	1
trace to begun	1
two thirds; one infertile	1
undetergent:1; adult male:1	2
various	15
very slight, 2 infertile	1
well formed	5
{"adult":26, "pulli":5}	1
#1 fresh, #2,3 trace of blood	1
#3; eggshell fragments of two eg	1
(sub?)adult	2
0 adults| 2 larvae| 0 pupae| 0 cocoon	15
0.8	1
1 Fresh, 2 showing blood	1
1 Inmaduro	11
1 Pipped, 2 Nearly So	1
1 addled; 2 w/ large embryos	1
1 chick 4-4.5 wks old in nest.	1
1 deutoninfa.	12
1 egg 6 days. Others Fresh.	1
1 fresh, 2 just showing blood	1
1 fresh, 3 started, 1 - 4 days	1
1 fresh; 1 two days	1
1 just commenced, 2 ....more tha	1
1 pupa, 1 larva	43
1 skin + 1 larva	1
1, 2, & 3 embryo, 4 & 5 Small em	1
1/2 Advanced`	1
1/3 completed	1
10 years, 11 months	1
10-11 mm	107
10-12 days after eruption of arms	1
101 adults + 5 larvae	1
12 FEMALES, 2 MALES	1
12M  15F	1
14 crías	2
15 adults + 43 larvae	1
16 adults	7
16 adults + 4 larvae	4
16Y,1M,17D	1
17 Adults, 4 Juveniles	1
17 adults + 16 larvae	2
18 larves	1
191 larvas	1
1F45J	1
1M 6F	7
1m 2f 4j	2
2 ADULT; 27 JUVENILE	1
2 Unknown	3
2 adults,3 juveniles, 0 cysts, 0 cystoids, 0 egg sacs	31
2 exuvia larval	3
2 infertile-2 about 2/3	1
2 juvéniles	2
2 larvae reared to adult, 1 larva	1
2 nymph	221
2 one-third; others infert.	1
2 weeks-chick	1
2/7	1
21-22 mm	82
22 adults + 7 larvae	1
22M 39F 1J	1
24 adultos	4
24 adults + 14 larvae	1
244 adult	1
27 days	1
28 unknown	17
2B	6
2M  3F	9
2M 1F 2J	8
3 ADULT; 2 JUVENILE	1
3 años	1
3 days incubated'	1
3 fresh, 2 slightly incubated	1
3 fresh. 3 a trace	1
3 moderate embryos, 1 infertile	1
3,0g	2
3/4 or more	2
30 años	2
30 hours	4
30x16mm	2
32-33 mm	49
37 juvenile	2
38 adultos 8 juveniles	1
38 adults sex unknown	1
3m 2j	1
3x1mm	98
4 år	100
41 Adults, 3 Juveniles	1
41 larvas	12
444	1
48 adultos	9
4F 1M	2
58 años	14
5m 2f 2j	1
6 adults + 6 larvae/pupa	1
6 larva	23
6 oeufs	1
6-7	1
6/10	4
61 adults + 6 larvae	1
7 adults + 5 larvae/pupa	1
7 days; Downy chick	1
7 pupae, 9 larvae	2
7 yrs  8 mos	1
7F  7J	1
8 Adult, 6 Juvenile, 1 Infant, 4 Indeterminate	1
8 Adult, sex unknown	1
8 adults + 3 larvae	6
8 pupas, 60 larvas	1
9 adults + 3 larvae/pupa	1
9 jaar en10 a 11 maanden	1
9 larvae, 2 pupae, 1 exuviae of last larval instar, 1 larva reared to adult	1
92 adults + 1 larva	1
98-MC28-ES-1 - no notes	1
98-MC33-ES-1, 1997 fragments	1
9M 12F 50J	1
; postlarvae	2
ADULT	33264
ADULT, GRAVID FEMALE;	1
ADULTS, 1 BREEDING F	1
ASY (possibly TY/4Y)	1
Addled Egg Plus Fragments	1
Adult (Dry shell)	1
Adult (Not Br)	31
Adult Male: 1	15
Adult Male: 1; Juvenile: 3	1
Adult SFO breeding	1
Adult lact.	3
Adult, 1 male + 1 female	1
Adult.	5
Adult/fetus	1
Adult; Lactating	1
Aptiano	138
Depredated.	1
Downy Chick 1 We	1
Egg #1fresh, #'s 2 and 3 large e	1
FEMALE, MALES	2
Flower ?	1
Flowers	384
Fresh	33609
Fresh or begun	3
Fresh to about 10%	2
Fresh to started.	1
Fresh, but comp.	1
Fresh- nest was unlined on the 1	1
HATCHLINGS AND EGGSHELLS	1
HI2. Infantil 2.	43
HY imm	10
Half way	1
Hornot	4
Immature fruit	2055
Instar II and IIII	1
JPB 5050	1
Jr.	1
Just begun to small embryos	1
Juvenile: 11	2
Juvenile: 13; Adult Male: 3; Adult Female: 8	1
L:264mm; EXT:440mm; age by pluma	1
L:3&7/8in; EXT:6.25in; WCH:2&5/1	1
Larva; Adult; Larva	1
Larva; Pupa; Adult	9
Larve	52609
Lot of 5 larvae	3
MAY BE SUBADULT	1
Mxed	1
N4	254
NDD	1
NEONATAL 3 FEMALES,	1
Nest abandoned. 1 egg missing, n	1
Nest empty April 9-Three eggs Ap	1
Nestling. 2-3 days old	1
No blood or embryo	1
Not recorded. Eggs dry	1
Nymph, sex unknown	1
One egg broke; two eggs hatched	1
One young "pipped"	1
Perfect (1 egg lost)	1
Pupa, Larva	8
Same	1
Sire/Dam 125/5  C12E1	1
Skull 97% ossified	1
Skull layer	1
Skulll 100% oss	1
Some stages of young	1
TISSUE SAMPLES IN 95%	2
Three eggs hatched & fledged	1
Turoniano-Coniaciano	15
Two slight; two advanced	1
Type	1
WCH(R):140mm; age by plumage	1
WCH: 57mm  TL: 56mm; age by plum	1
Well formed embryos	22
Within a few days of hatching	1
[Ad ?]	1
[imm?]	1
a trace	58
about 15 days	1
about 4 weeks	1
about 6 days	20
about five days	7
about half - various	1
adult 14|adult 32	1
adult 17|adult 8	1
adult 44|adult 55	1
adult 51|adult 156	1
adult 6|adult 22	1
adult 9|adult 38	1
adult female:1; adult:2	5
adult female:3; adult male:1; adult:5	1
adult male:7	9
adult; 31 yr	2
adult; 361 C day	2
adult; 6 yr	30
adult; 6 yr 5 mo 20 day; born 19920602	1
adult; adult; adult	13
adult; juveniles	1
adult; very old	2
advanced 1/4	1
aleví	1
all eggs-small embryo- 5 days	1
bloody, broken	1
caliptopis	6
chick (18D)	1
chick forming	1
cisticercoide	5
copepodid stage IV	4
cowbird congealed	1
deserted, partly dried	1
egg: 9	1
eggs fresh	46
fresh (2 days)	1
fresh - well along	1
fresh in 1-3, trace in 4	1
fresh to 1 day	2
fresh to begun	14
fresh to medium	1
fresh, probably commenced	9
had just begun	1
half completed	1
hatched; 1 dried carcass of nest	1
hémipénis	8
in oon-definitive plumage	1
juv.?	11
juvenile (?)	2
juvenile , juvenile	5
juvenile; 14 day	4
juvenile; egg	1
large embryo, feathers-body	1
larva c. IV	1
larvae no legs:137 ; larvae with hind legs > 1cm:16	1
larvae no legs:229	2
larvae no legs:43 ; larvae no legs:39 ; larvae with hind legs < 1cm:100 ; larvae with hind legs < 1cm:131 ; larvae with hind legs > 1cm:11 ; larvae with hind legs > 1cm:11 ; metamorph with tail:2 ; metamorph with tail:1 ; adult male:1 ; adult female:1	1
larvae no legs:435 ; adult male:1	1
larvae no legs:9	4
larvae with hind legs < 1cm:17 ; larvae with hind legs > 1cm:27	1
larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:7	1
larval stage II	3
lenght < 5 cm:1 ; lenght:5-10 cm:35	2
lenght < 5 cm:110 ; lenght:5-10 cm:50	1
lenght < 5 cm:12	9
lenght < 5 cm:12 ; lenght:5-10 cm:2	3
lenght < 5 cm:2 ; lenght:5-10 cm:12	1
lenght < 5 cm:50	5
lenght < 5 cm:7 ; lenght:5-10 cm:6	1
lenght < 5 cm:78 ; lenght:5-10 cm:44	1
lenght:10-15 cm:2 ; lenght:15-20 cm:6	1
lenght:15-20 cm:3	6
lenght:5-10 cm:1 ; lenght:10-15 cm:1 ; lenght:15-20 cm:2	1
lenght:5-10 cm:12	37
lenght:5-10 cm:13 ; lenght:15-20 cm:1 ; lenght:20-25 cm:1	1
lenght:5-10 cm:50	12
lightly incubated	1
medium soft embryos	1
metamorph without tail:10	1
metamorph without tail:3 ; adult female:1	1
metamorph without tail:5	1
neonate 3June07	2
not aged	1
nymph 1|pupa 1	3
over-winter	559
ovigerous;; ovigerous	1
pelagic stage I	2
post larval stage V	1
post larval stages 1-IV	1
pupa: 40	5
second year (SY)	1
slight in some, some fresh	1
smallest larvae < 5cm no legs:7 ; larvae no legs:2	1
snco/bill black	3
stage 27 of Gosner, 1960	3
teneral:3; adult female:48; adult male:243	1
three or four days	6
two-thirds hatched	1
undetergent:1; adult male:2	3
variable- moderate & fresh	1
whole egg whites	1
zoea larvae	2
{"adult":0, "pulli":0}	279
{"adult":18, "pulli":18}	1
{"adult":18, "pulli":56}	1
{"adult":7, "pulli":7}	1
{"egg":5}	24
"y. of y."	1
#1 infertile #2 embryo	1
#1: almost fresh, #2: slightly,	1
(1) day old	1
+ 2	1
0 adults| 20 larvae| 5 pupae| 0 cocoon	1
1 FEMALE, 1 MALE	13
1 FEMALE, 2 MALES	5
1 adulto, 1 juvenil, 3 indeterminados	1
1 juvenile with eggs	1
1 larva, 3 tritoninfas.	1
1 larva.	4
1 male juvenile, 1 female adult	1
1 male, 1 sex unknown	1
1 small embryo; 2 infertile	1
1.5Adult+1Pup	2
104 adult	3
11 larvae reared to adults, 2 larvae	1
11 years, 8 months	1
11x7mm	8
12-14 days old	1
12F	6
134 adults +19 larvae	1
142 adultos	1
15+Yrs	1
16 Adults, 15 Juveniles	2
17 ADULT MALES,33 FE	1
18 adults + 18 larvae	1
18-20 days	2
18M 90F	1
19 days	1
19 juv	1
19 pupas	10
1M  2F  3J	1
1M 10J	2
1M 18F	1
1M 2F 9J	1
2 ADULTS AND 1 JUVEN	1
2 Adultos; 1 Juvenil	1
2 Inmaduros, 5 Indeterminados	1
2 eggs infertile, 3 eggs incubat	1
2 fresh, 2 begun	1
2 fresh, 2 just started	1
2 fresh, 2 showing blood, 2 very	1
2 fresh; 1 just begun	1
2 larvae and 2 pupae	1
2 moderate (bird just formed), 1	1
2 pupae, 3 larvae	1
2 well started; 1 infertile	1
2-25% - 1 addled	1
21 adults + 31 larvae/pupa	1
22 ninfas	2
27 yr  3 mo	1
2M, 2F	21
3 addled, 2 one week	1
3 adults + 10 larvae	1
3 adults + 92 larvae	1
3 chicks left on nest. Egg hatch	1
3 fresh	6
3 fresh, 1 slight	4
3 young, 2 infertile	1
30 adults + 41 larvae	1
4 eggs much incubated, 2 apparen	1
4 larvae, 1 larva reared to pupa, 5 pupae and 10 larvae reared to adult	1
4 pupas, 14 larvas	1
4 very slight & 1 ? Fresh	1
4 years old	4
41 cm of meer	34
44 años	3
4F1J	1
4M 1F 1J	1
5 or 6 days.	1
5M  1F	2
5M 2F 50J	1
6 pupas, 30 larvas	1
60 Adults, 38 Juveniles	1
69 adults + 76 larvae	1
6A	4
7 exuvia	1
7 to 8 days	2
70 adult	10
7M 10F	1
7x4mm	88
863 adultos	1
89 Adults, 6 Juveniles	1
9 adults, 1 juvenile	1
9-10 yrs	1
92 adultos	2
96 unknown	2
98 adult	4
9A/10A	2
; juvenile; juvenile; juvenile	9
; ovigerous; juvenile V	2
? FEMALE	1
ADULT; 3  MALE; 9 FEM	1
ADULTS AND LARVAE	1
ADULTS; 1 MALE, 1 FEM	1
AHY by date and plumage	2
About 50%	3
About half incubated	1
Ad SFO  O.E.	1
Adul; skull oss.	1
Adult (with eggs)	1
Adult - 8 years	1
Adult Male, SVL 210 mm, tail 259	1
Adult Male: 2	13
Adult Male: 46	1
Adult Male: 4; Adult Female: 5; Adult: 9	1
Adult: 12; Adult Male: 1; Adult Female: 11	1
Adult: 4; Adult Male: 4; Adult Female: 0	30
Adult: 57; Adult Male: 21; Adult Female: 36	1
Adult: 5; Adult Male: 3; Adult Female: 2	55
Adult; eggs	2
Adulto, LHC = 62 mm	1
Advanced and addled	1
Advanced-10 days	1
Advanced-14 to 16 days	1
Appeared incubated	1
BF:25mm; age by plumage	1
Begun in some eggs, others fresh	1
Both infertile	5
Calitopis III	22
Collared Antshrike eggs: partly	1
E-E-E	1
EMPTY EGG CAPSULE	1
Egg on ground	1
Egg#1-infertile; egg#2 found cra	1
Eggs #1,#3: Very Slight Trace Of	1
Euring 3j	79
FEMALE ?	2
Fairly Fresh	2
Five days advanced	1
Fresh (slight Trace In One Egg)	1
Fresh - deserted	1
Fresh, 1 day apparently	1
Fresh. 1 showing signs of addlin	1
From 1/3 to about 1/2	1
Frsh	1
II; juvenile; juvenile; juvenile	1
II;; ovigerous;;	1
IV	24
JUVENILE, 3 YEARS	2
Juvenil  y preadultos	1
Juvenile, SVL 415 mm	1
Juvenile: 12	1
L:153mm.; age by plumage	1
L:213mm; EXT:351mm; age by pluma	1
L:5&3/16; WCH:2&1/2; TL:1&15/16"	1
L:5.30; WCH:2.18; TL:2.20".; age	1
L:7&9/16in; EXT:12&3/8in; WCH:4i	1
Larva (preflexión inicial)	1
Larvae; metamorph	2
Mature; Juvenile	1
Moderate embryos, 1 fresh	1
N5	206
No recorded	45
Oligoceno superiro-Mioceno inferior	1
POST-LARVA (TRANSITI	1
PROBABLY FEMALE	1
Post-larva	8
RIPE ADULTS	1
Showing blood; smalle embryos	1
Skull 80% oss	2
Skull comletely ossified	1
Slight- egg left since May 26th	1
Soft Embryos	50
Stage late 45	2
Tested fresh	1
Three young hatched in wild. Pre	1
Tom-	1
Trace in 3 eggs	1
Trace of Blood: 1,3,5,6,7; Fresh	1
Trace of red.	2
Two 27 Day Old Chicks	1
Two Young Fledged	1
Two thirds incubated	6
U-1St Year	65
U-Ad.; Sk.Unos.	2
Varied- see data card	18
Various	14
WCH: 53mm  TL: 50.5mm; age by pl	1
WCH: 53mm  TL: 51mm; age by plum	1
WCH:103mm; L:215mm; EXT:328mm; B	1
WCH:307; TL:127.3; CTO:39.0; TS:	1
WCH:98mm; age by plumage	1
[1st nupt]	5
[Im.	3
aans	1432
about 1/3 in two, slight in one,	1
about 2/3 advanced	8
ad SFO  os	1
adult 149|adult 50	1
adult 15|adult 1	8
adult 17|adult 9	2
adult 24|adult 16	1
adult 2|unknown 4|nymph 7	1
adult 39|adult 1	1
adult 59|adult 41	1
adult female:1; adult:3	2
adult male:8	8
adult sexupara	3
adult, chick, sub-adult	1
adult; 10 mo 12 day	2
adult; 130 day	4
adult; 17 yr 1 mo 24 day	2
adult; 2 yr 9 mo	6
adults: 3, juveniles: 1, cysts: 0, ystoids: 0, egg sacks: 0	558
advanced 20%	1
all slight trace	1
almost  complete	1
ambulatory zooid	1
asy by plumage	1
bloody embryo	2
bones formed (advanced)	1
chick (12da)	2
egg cases and young	1
eggs, stages 2,4	2
