behavior	reps
call; mechanical sound; mate; forage	4
call; song; advertise; Social context: colony; establish flock contact	1
call; song; forage; scold; emit alarm	1
call; song; subsong; advertise; forage; whisper	1
carry food in bill; fly; forage	1
caught in forest	11
chew; forage; walk	4
copulate; forage; walk	1
depart; build nest; enter nest cavity; arrive	1
depart; land; vocalize; wipe bill; flight sound; mechanical sound; perch; rest	1
emit alarm; fly; call; perch	3
en la parte alta de una rama seca	1
en parte media de arbusto	3
en vuelo alto	1
feeding by male blue, mimicked L. rufopicta	1
flap; eat; perch; flap; forage	1
flew to singing male amauropteryx	2
flight sound; call	6
fls. Chokecherry	1
fly; advertise; mechanical sound; song	1
fly; advertise; perform visual display; call	5
fly; enter nest cavity	1
forage; drink; walk; eat	1
forage; fly; advertise; court; perform courtship display; perform visual display; call	1
from a flock of 50	1
giving it's scolding 'chway' note	1
gizzard: remains of 7 mice and voles	2
had nest with 3 young	1
hop; perform courtship display	22
in air near flowering Miconia	1
incubate; preen	2
land; fly; swim	4
lek; perch; bill swipes	1
llevaba material para nido	1
mate; perform nest relief	2
on Lespedeza intermedia	5
on booming grounds	2
on flowers of Delphinium barbevi	43
on flowers of Gaylussacia dumosa bigeloviana	3
on nest of eggs	1
one of two nestlings, second one flew away.	1
peck; cling; take flight; forage	1
peck; probe; scratch; walk; forage	1
perch; allopreen; Social context: flock; preen	2
perch; hop; forage; stand	1
perch; sit on nest; defecate	1
perform courtship display; preen; call	4
perform courtship display; scratches; perch	1
pheromone trap V	18
preen; perch; rest	10
rest; stretch	2
sally; preen	1
scratch; perch; preen	2
shot as it ran from nest	1
singing on site where male nigerium #4521 shot yesterday	1
song; advertise; forage; Social context: mixed	21
song; call; perch; eat	1
song; depart; perform visual display	1
song; duet; advertise; mate	47
song; fly; advertise; call	2
squeals; whistles; clicks	2
stand; forage; eat	1
subsong; forage	5
tail wag; perch; take flight; sally	1
take flight; fly; swim; land	1
take flight; rest	1
taken on nest	1
tape 1992, 1994	1
volando rápido por sotobosque	2
walk; forage; beg; call	1
walk; lie	1
walk; preen; hop	1
|||||||||	64
32	57
53 nests in vicinity	1
70	14
Aggression/defense; eat; forage; fly; call; perch	1
Bando de 6 ejemplares.	1
Coll. on flowers of Eriogonum nudum on river sand hills N.E. of Antioch	2
Comiendo cupania	3
Digging burrow in sand, the prey being hidden in grass tuft	1
Emergencia de crías del nido	2
En cerca viva	3
En pasto, cerca de vacas	1
En potrero en suelo	1
Forrajeando en rama seca	1
Forrajeo, en arbol de frutos rojos, dosel	2
Netted in farmyard by blue ad male mimicking song of L. rufopicta.	1
On Opuntia flowers	2
Perchados en estrato alto ( Clethra lanata)	1
Rastrojo denso	1
She was mother of rG/b, yb/Br in 2001.	1
Social context: colony; perch; pant	1
Sparrows drove away a colony of Cliff Swallow which had completed building	1
Visiting flowers/In flowers	112
Volando en el sotobosque	1
Volando entre cerca viva	1
Volaron del cafetal a la quebrada	1
advertise; lek; call	6
advertise; walk; threaten	1
bill drumming; fly; call; mechanical sound; song; perch	1
bird (female) flushed and watched on water nearby	2
birds quiet at nest	1
ca 125 pairs nesting	2
call; beg	281
call; beg; care for young; Social context: colony; perform visual display	1
call; court; perform nest relief	1
call; dawn song; scold; mob	1
call; depart; fly	53
call; depart; perform visual display	3
call; duet; advertise; mate	1
call; flush; emit alarm; Social context: family	2
call; fly; flush	2
call; fly; mechanical sound; perch; forage	1
call; fly; roost; Social context: colony	1
call; mate; fly; establish flock contact	1
call; mechanical sound; advertise; scold	3
call; mechanical sound; depart; forage	1
call; mechanical sound; duet; dawn song; fly; Social context: colony	1
call; mechanical sound; song; advertise; fly	1
call; mechanical sound; song; counter singing; forage; fly; establish flock contact	1
call; mechanical sound; song; fly; advertise; court	2
call; scold; Social context: colony; perform visual display	1
call; song; advertise; Social context: family	19
call; song; duet; advertise; beg; care for young	1
call; song; duet; court	2
call; song; subsong; advertise; mate; forage	1
call; wipe bill	1
carry food in bill; sit on nest	1
cliff face	2
cling; take flight	6
coiled in field	1
contact; Syrinx; Aggression/defense; advertise; call; song	1
courted by male Vidua nigerrima	1
defecate; perch; hop; call	1
depart; mate; perform courtship display	4
displace; bathe; swim	1
duet; Social context: family	1
eat; probe; swallow	4
eating Dogwood berries	1
emit alarm; forage; flush; fly; call	3
fight; rest; vocalize	1
fly; carry food in bill	12
fly; defecate; call; perch	1
fly; emit agonistic call; call	1
fly; land; song	2
fly; land; walk	3
fly; mate; incubate	1
fly; perch; forage	7
fly; walk; preen; perch	1
fly; walk; take flight	1
forage; hop; cling; mob	1
forage; hop; perch	9
forage; peck; exit nest cavity	1
found perched ca 5 ft in small Hawthorn, 1 adult nearby showed anxiety	1
from a flock of 13	2
hop; call; perch; copulate; perform visual display	1
hop; perch; call	7
hop; perch; eat	1
hop; take flight	7
in a heronry of 20 nests	6
in breeding colony of 73 pairs	2
mate; court; perform visual display	1
mechanical sound; song; counter singing; lek	1
mob; call; song	2
on Achillea millefolium	6
on wire with singing male amauropteryx	1
perch; Social context: colony; sit on nest	1
perch; bathe	9
perform visual display; cling	5
perform visual display; song; preen; perch	7
preen; perch; defecate; stretch	1
preen; perch; displace	1
running, agonistic display, pinching, producing bubbles in mouth area	1
scold	37
sit on nest; vocalize	2
slither	132
soar; fly	8
sobre el río	4
song mimics L. rhodopareia tape 1,3 Feb as NOB, tape 109, 110	1
song tape 1991 #70	1
song taped, mimics L. rhodopareia, tape #29B: 410-435.	1
song; advertise; court; fly	5
song; call; dusk song; advertise	2
song; perch; mimicry; flight song; fly	1
stand; be displaced; displace	1
stand; hop; depart	2
swim; call; perform visual display	1
swim; stand	3
swim; surface dive; forage; stretch	1
tail wag; perch; preen	2
this bird sang almost equal to a mocking bird	1
vuelo rápido	4
walk; eat; stand	1
walk; forage; defecate; depart	1
walk; perch; depart	1
with all 3 Lagnosticta, mostly L. rubricata. song recorded.	1
1 of 2	7
1 of 2, probably a pair	2
1 of 3 young in nest	22
71	1
Aggression/defense; duet	1
Congregación	17
Construyendo nido en crotom. Entrada lateral.	1
En ímpamo (Clusia ellipticiifolia).	1
FEEDING	1331
Hembra, Macho y juvenil llegan volando y se perchan en guayabo parte alta, Macho da de comer al juvenil	1
Hunting ?	1
Larvae on P tremuloik	1
Libando en borde	1
Libando en flores de Palicurea	1
Nested several times in captivity. tape 1990 #2, 3	1
No descrito	768
On Water; Behaviour uknown	65
Parte alta, forrajeo	9
Perchada en trupillo	1
Social context: colony; perch; call; pant	6
Visiting nests of Ceramius lichtensteinii	1
Walking about	2
advertise; mimicry; song	1
allopreen; perform visual display; sit on nest	1
associating on beach with Red-backed and Semi-palmated Sandpipers	2
bathe; flap; swim; take flight; fly; land; scratch	1
beg; call; eat; feed young; peck; preen; stretch; scratch; ruffle; bob	1
beg; run	6
blow	2
build nest; enter nest cavity; excavate cavity; preen; call; perch	1
ca 5 nests	1
call; advertise; court; perform visual display	5
call; copulate; lek; court; fight	1
call; copulate; mate; court	1
call; court; advertise	23
call; dawn song; advertise	46
call; emit alarm; scold; Social context: family	1
call; forage; mimicry	1
call; mate	577
call; mechanical sound; depart; fly	4
call; mechanical sound; establish flock contact	9
call; mechanical sound; forage; scold	2
call; mechanical sound; lek; perform visual display	4
call; mechanical sound; song; lek; perform visual display	3
call; perch; contact; bill snap	1
call; perform visual display; song	1
call; song; fly; mate	1
call; song; lek; Social context: colony	1
call; song; mate; advertise; perform visual display	3
call; subsong; Social context: mixed	1
carry food in bill; perch; take flight	1
dawn song; roost; Social context: family	1
dead (drowned)	1
depart; arrive; mate; Social context: colony; establish flock contact	1
eat; call; mechanical sound	1
eat; swim; forage	2
emit distress calls; establish flock contact	2
enter nest cavity; fly	1
establish flock contact	116
feeding	748
feeding in harbour	2
feeding on Agave flower	2
feeding on bullhead	2
fight; barks	2
fight; displace	1
flock 30	1
fly; forage; land	3
fly; hover; advertise; court; song	1
fly; perch; sit on nest	1
forage; fly; call; song; perch	3
forage; fly; hop; scratch; perch	1
forage; fly; walk; song	1
forage; run; hop	1
from a flock of 14	4
hop; bathe; take flight	1
hop; perch; call; tail flash; wing flash	1
hop; walk; stand	1
junto a machos anterior	1
mechanical sound; court; fly; perform visual display	2
on Lonicera involucrata	1
on flowers of Aquilfigea flavescena	1
on flowers of ceanothus americanus	1
parte alta de arbustos	1
perch; allopreen; Social context: flock; preen; take flight	1
perch; preen; beg	1
perch; song; take flight	31
perform courtship display; call; lek; song	1
perform courtship display; hop	6
perform visual display; drink	1
predated by Apalone	1
preen; call; bill swipes	1
preen; sit on nest	5
preen; song	16
preen; walk	11
ruffle	5
scold; care for young; preen; call	1
singing swinging on top of 35 ft Live Oak in wooded canyon	1
song tape recorded, mimics nigricollis.	1
song; advertise; contact	1
song; advertise; lek; perform visual display	3
song; approach	1
song; duet; copulate; court; advertise	1
song; fly; Social context: colony	25
song; forage; fly	4
song; mate; advertise; forage	7
swim; fly; plunge dive	1
take flight; fly; defecate; perch	1
tape 1992 #4B	1
vocalize; Actions; perch; arrive	1
walk; flap; jump; eat; forage; fly	1
whistles; clicks; squeals	11
with female on territority	2
with male on tundra pool	2
with others when collected	2
0824 hours	1
1 of 3	20
1 of ca 30 at Gull Lake	2
53 nests in colony, most with young	2
Aggression/defense; slither	2
Alimentandose de frutos de arrayan (Myrcia popayanensis).	1
Alnus	16
At capture, exposure was partial sun and the lizard was moving.	83
Bandada al vuelo	19
Cazando desde percha en estrato medio	1
DOR	40
Dicranum	1
En arbol seco en potrero, vocalizando	1
Forrajeando en guadua estrato alto	2
Forrajeando en guayabo, insectos, cerca de un avispero	1
Ilunkaran, iparralderantz hegan	1
In copula.	2
L. senegala song	1
Libando en Heliconia sp.	2
Nesting in dry ground	1
On moist sand	22
On wet sand	29
Pequeña	1
Social context: flock; swim; bathe	1
Una alimentando a un juvenil	1
Vuelo direccion Norte	1
advertise; duet; song; call	1
alone	7
associated funerary object|||	2
attached part	23
beg; Social context: colony	1
being fed by adult female	1
bill snap; fly; call; mechanical sound	1
call; advertise; Social context: colony; perform visual display	1
call; advertise; Social context: troop; perform visual display	1
call; brood; sit on nest	1
call; counter singing; duet; mate	1
call; dawn song; fly; Social context: family	2
call; depart; beg; emit alarm	1
call; depart; perch; preen	1
call; fly; establish flock contact; Social context: mixed	1
call; fly; perch; wing flaps	1
call; hop; peck; bill swipes	1
call; mechanical sound; arrive	1
call; mechanical sound; arrive; establish parent young contact; beg; care for young	1
call; mechanical sound; depart; establish flock contact; fly	1
call; mechanical sound; song; dawn song; advertise; perform visual display	1
call; scold; mob; emit alarm; Social context: troop	1
call; song; advertise; court; lek; fly	1
call; song; duet; mate; roost	1
call; song; dusk song; advertise; roost	1
call; song; mate; advertise; forage; Social context: mixed	2
call; song; perch; hop	1
call; walk; forage	1
changed color when excited	1
courting	3
defecate; perch; stick out tongue; fly	1
displaying crown to male	1
eat; call	5
eat; feed young; sit on nest	1
eat; take flight; perch; hold food in bill	1
en la parte alta de cerca viva	1
exit nest cavity; fly; enter nest cavity	1
fly; perch; Social context: flock; call	1
fly; plunge dive	5
forage; eat; hop	5
forage; peck; stick out tongue	3
forage; scratch; call; displace; flap; be displaced	1
forage; walk; bob; stand	1
from a colony of 40 pairs	6
from a flock of 15	13
had fallen out of nest after wind storm	2
hop; allopreen; scratch	1
hop; perch; call; preen; arrive; depart	1
hop; perch; depart	5
in long grass, near dam, 1 of a flock	1
land; perch; perform nest relief; sit on nest; take flight; carry food in bill	1
lek; depart	2
mechanical sound; call; song	4
mechanical sound; eat; chew	1
mechanical sound; lek	9
mechanical sound; song; depart	1
mechanical sound; song; fly; emit alarm	1
mob; fly; call	4
not taped.	1
on flowers of Castilleja sulpurea	2
on flowers of Dulgadia	3
on flowers of G.l.	1
on flowers of Trifolium dasyphyllum	32
one of flock 5-25; light individuals and dark in flock.	1
paren to nest and 3 young	1
