"lifeStage","reps"
"FEMALE 11, MALE 3",3
"FEMALE 12, MALE 3",3
"FEMALE 13, MALE 3",3
"FEMALE 15, MALE 15",3
"FEMALE 1, MALE 10",3
"FEMALE 1, MALE 9",3
"FEMALE 3, MALE 8",3
"FEMALE 50, MALE 50",3
"FEMALE 5, MALE 12",3
"FEMALE 5, MALE 9",3
"FEMALE 6, MALE 6",3
"FEMALE 7, MALE 10",3
"FEMALE 9, MALE 1",3
"FEMALE 9, MALE 5",3
"FEMALE 9, MALE 9",3
"Female, ova small",3
"fersh",3
"Fetus/neonate",3
"Few days.",3
"first instar fundatrices",3
"First summer",3
"First Summer",3
"(FL)",3
"Flower buds",3
"Flower; Immature Fruit",3
"flowering, fruiting",3
"Flowering & juvenile fruit",3
"Flowers.",3
"foetus naissant",3
"formed",3
"Formed Embryo",3
"four or five days",3
"Four or five days",3
"fourth",3
"Fragments; not clean",3
"FRESH",3
"fresh 1 day",3
"Fresh (1 day)",3
"Fresh; 1 started",3
"fresh; 2 started",3
"fresh--addled",3
"Fresh and addled",3
"Fresh and showing blood",3
"fresh and slight trace",3
"Fresh and small embryos",3
"fresh and started",3
"fresh and started (2)",3
"fresh (bird sitting)",3
"fresh (congealed)",3
"Fresh (?deserted?)",3
"fresh eggs",3
"fresh-incomplete",3
"fresh, infertile",3
"fresh nearly",3
"fresh or almost so",3
"Fresh or begun",3
"Fresh or nearly so",3
"Fresh Or Started",3
"Fresh; Showing blood",3
"fresh; showing blood; small embr",3
"Fresh-slight",3
"fresh; slight trace",3
"fresh; small embryos",3
"Fresh to 1/2",3
"fresh to 1/3",3
"Fresh to beginning",3
"Fresh to Slight",3
"Fresh to soft bones",3
"fresh to very small embryo",3
"Fresj",3
"Fruit and bud",3
"fry",3
"Full",3
"fully developed",3
"Good",3
"Gravid female",3
"Greatly advanced",3
"Green",3
"hairy",3
"Half completed",3
"half set",3
"hard embroys",3
"hard embryo",3
"Hardset",3
"Hard Set",3
"Hatched 2",3
"Hatched 3",3
"Hatched 4",3
"Hatched and crushed",3
"Hatched in nest.",3
"Hatched in Wild",3
"heavily",3
"heavily advanced",3
"high",3
"Highly",3
"Highly advanced",3
"holaspid",3
"host started, cowbird fresh",3
"HY?",3
"II;; I",3
"I; II;; juvenile;;",3
"I;; II; juvenile",3
"I; II;; juvenile; juvenile;;",3
"I; II; juvenile; juvenile; ovigerous;;",3
"; II; juvenile",3
"II; juvenile; ovigerous",3
"II;; ovigerous; juvenile",3
"I; juvenile;; ovigerous",3
"IMM",3
"immatue",3
"; immature;;",3
"Immature.",3
"immature; adult",3
"Immature (leveret)",3
"Immature - nestling",3
"Immature; Pupa",3
"IMMATURE, SKULL INCOMPLETELY OSS",3
"Immautre",3
"imm by plum",3
"imm plumage",3
"In all stages",3
"incubating",3
"incubation begun",3
"Incubation commenced",3
"Incubation started yolks bloody",3
"in definitive plumage",3
"in female-like plumage!",3
"infertile?",3
"Instar IV",3
"jeune d'��levage",3
"just starting",3
"\juv\",3
"juv ?",3
";; juvenile;;",3
"juvenile; 11 day",3
"juvenile (19 days)",3
"JUVENILE 1, FEMALE 2, MALE 2",3
"JUVENILE 1, FEMALE 3, MALE 2",3
"JUVENILE 1, FEMALE 3, MALE 3",3
"JUVENILE 1, MALE 4",3
"juvenile; 1st instar",3
"juvenile (21 days)",3
"juvenile (25 days)",3
"juvenile (26 days)",3
"juvenile (29 days)",3
"JUVENILE 2, FEMALE 2, MALE 1",3
"JUVENILE 2, FEMALE 2, MALE 2",3
"JUVENILE 2, FEMALE 2, MALE 4",3
"JUVENILE 2, MALE 2",3
"juvenile (30 days)",3
"JUVENILE 3, FEMALE 3",3
"JUVENILE 3, MALE 2",3
"juvenile; 5 day",3
"juvenile; 5 mo",3
"juvenile; exuvium",3
"juvenile;; juvenile; ovigerous",3
"; juvenile; larvae",3
"juvenile; larvae",3
";; juvenile; larvae V",3
"juvenile;; ovigerous; juvenile",3
"juvenile, sex unknown",3
"JUVENILE, SKULL SMASHED",3
"JUVENILE W/EGG CASE",3
"juv��nile ��clos",3
"Juv.;Sk.Not Oss.",3
"kalv",3
"King; Reproductive; Soldier; Worker",3
"Known: 5 months",3
"Laid by male 72, female 172; Egg",3
"Laid by male 9, female 103; Egg",3
"large chicks",3
"Large embryo; abandoned",3
"Large embryos (caustic)",3
"Large embyos",3
"Larvae and eggs",3
"Larvae and Metamorphs",3
"larvae III",3
"larvae, lot of 2",3
"Larvae; metamorphs",3
";; larvae V",3
"larva in host homopteran",3
"Larva/Juveniles",3
"Larval;Egg Yolk Larvae",3
"larval retreat",3
"larva, nymph",3
"late embryo",3
"late snco",3
"Less than a week",3
"ligere",3
"little",3
"Loose egg found broken",3
"Lot of 5 larvae",3
"low",3
"MALE ADULT",3
"; Mammae",3
"mesocercaria",3
"Metamorphs (early)",3
"miracidium",3
"MIXED JUVENILE AND AD",3
"molting protonymph",3
"moy.",3
"n",3
"Near fresh",3
"nearly completed",3
"nearly full",3
"Nearly full",3
"nearly ready to hatch",3
"Neotenic adult",3
"newly hatched",3
"NH",3
"nid",3
"Nine-tenths",3
"No adult",3
"no bursa",3
"no embryo",3
"No inc. Nest contained 2 young.",3
"no incubation",3
"No Incubation",3
"No incubation. Nest contained 1",3
"non definitive plumage",3
"No signs of development",3
"Not any",3
"not  indicated",3
"not indiocated",3
"Not ossified",3
"Not recerded",3
"Not recoreded",3
"Not reocrded",3
"nouveau n�� n��3",3
"Nulle",3
"nymph 3rd instar",3
"Oeuf",3
"oeufs embryonn��",3
"one fifth",3
"One-fourth",3
"One Fourth",3
"One half.",3
"One half incubated",3
"one quarter",3
"one-third incubated",3
"one week advanced",3
"One young hatched in wild.",3
"OS",3
"OSSIFIED",3
"over",3
";; ovigerous;;",3
";;; ovigerous",3
";; ovigerous; Juvenile",3
"; ovigerous;; juvenile V",3
"; ovigerous; praniza",3
"Oxypetalum pachyglossum Decne.",3
"Paedomorph",3
"paralarva",3
"part",3
"parthenita",3
"partially incubated",3
"Part incubated",3
"partly hatched",3
"Partly set",3
"Perceptible",3
"perfect",3
"perianths + gemmae",3
"piped",3
"pistillate",3
"ponte(?)",3
"post larval",3
"Post-Metamorph",3
"post-ovigerous",3
"present",3
"Probably slight",3
"progressive",3
"prot. sporogonic stage",3
"Pupae",3
"Pupa; larva",3
"pupal exuvium",3
"quite advanced",3
"Quite Fresh",3
"rather heavy",3
"Rather Heavy",3
"Ready to hatch.",3
"recently transformed",3
"RIPE FEMALE",3
"Samll embryo",3
"See notes",3
"set",3
"set complete",3
"sexupara nymph",3
"Sk. Not Oss.",3
"Skull 100% ossified.",3
"SKULL 100 % OSSIFIED",3
"skull 30% ossified",3
"Skull 30% ossified",3
"Skull 5% ossified",3
"Skull 60% ossified",3
"skull 90% ossified",3
"skull closed",3
"Skull completely ossified",3
"Skull few ossified.",3
"Skull fully ossifed",3
"SKULL JUST STARTING TO OSSIFY PO",3
"Skull ossified;",3
"SKULL OSSIFIED, ADULT",3
"skull partially ossified",3
"Skull partly ossified",3
"skull well ossified",3
"Skull windows.",3
"sl.",3
"slight.",3
"slight - about 3 days",3
"slight and variable",3
"slight (bloody)",3
"slight-dead to advanced",3
"slight, fresh",3
"slight in all",3
"Slight in all",3
"slightly addled",3
"slightly developed, some blood v",3
"Slightly incubated.",3
"slight - moderate",3
"Slight to 1/2 advanced",3
"slight to embryos",3
"slight to very slight",3
"slight to well started",3
"slight trace of blood",3
"Slight Trace Of Blood",3
"small",3
"Small embroys",3
"Small embryos; large embryos",3
"small shrub",3
"small skull windows",3
"Small to large embryos",3
"snco ?",3
"snco/bill black",3
"SO",3
"Soft bones forming.",3
"Soft embroys",3
"Soft, well formed embryos",3
"somewhat",3
"st.34",3
"st.44",3
"stage 24 of Gosner, 1960",3
"stage 27 of Gosner, 1960",3
"Stage 42",3
"started (1/4)",3
"started 3 days",3
"started in all",3
"Starterd",3
"Subad?",3
"subadult (?)",3
"subadult.",3
"Sub Adult",3
"sub-adult (44 days)",3
"subadult by plumage",3
"subadult; by skull characters",3
"subadult(s)",3
"subimago female",3
"sy?",3
"SY/TY",3
"Ten Days",3
"Third year (plumage)",3
"Three Days Incubated",3
"Three eggs hatched in wild.",3
"three quarters",3
"Tissue-scale clip",3
"to blood",3
"Trace to well begun",3
"Transformer stage 4",3
"transitional plumage",3
"twelve days",3
"two-thirds incubated",3
"u",3
"U-AD",3
"U-Juv-Ad.",3
"unfresh",3
"Unincubated",3
"v",3
"; V",3
"Variable from trace to slight",3
"varies",3
"various; fresh or advanced",3
"veined",3
"very hard set",3
"Very hard set",3
"Very Heavy",3
"very large embryo",3
"very light",3
"very little",3
"very slight to fresh",3
"very well advanced",3
"Well",3
"well-advanced",3
"well begun in all",3
"Well begun in all eggs",3
"Well-developed embryo",3
"Well-formed embryos",3
"Well Incubated",3
"x",3
"young; adult",3
"YOUNG BIRD",3
"young formed",3
"young young",3
".",2
"0-0-0-0",2
"01-mars",2
"0-3 days",2
"0.8",2
"0 ou 2",2
"0 to well begun",2
"-1",2
"100 days",2
"100 nymph",2
"100 unknown",2
"10-11 months",2
"10-15 days",2
"101 adults",2
"101 unknown",2
"102 unknown",2
"105 days",2
"105 juveniles",2
"105 unknown",2
"106 days",2
"107 juveniles",2
"108 juveniles",2
"10 adults + 10 larvae",2
"10 adults + 1 larva/pupa",2
"10 adults + 3 larvae",2
"10 adults + 6 larvae",2
"10 days, 1 infertile",2
"10 days old",2
"10 form II females, 10 form II males",2
"10 form II females, 1 form I males, 3 form II",2
"10 form II females, 1 juv. males, 7 form I ma",2
"10 form II females, 2 form I males, 4 form II",2
"10 form II females, 2 form I males, 7 form II",2
"10 form II females, 3 form I males, 3 form II",2
"10 form II females, 3 form I males, 5 form II",2
"10 form II females, 5 form II males",2
"10 form II females, 5 form I males, 3 form II",2
"10 form II females, 8 form II males",2
"10 form II females, 9 form I males",2
"10 ��r 6 m��n",2
"10 % incubated",2
"10 juv. females, 1 form II females, 11 juv. m",2
"10 juv. undetermined",2
"10m 1f",2
"110 days",2
"1-10 fresh; 11-12 large embryos",2
"1-10 fresh; 11 small embryo",2
"110 juv. undetermined",2
"1-1-1",2
"111 adults",2
"114 adults",2
"115 juveniles",2
"116 juveniles",2
"117 adult",2
"117 days",2
"117 juveniles",2
"119 adult",2
"119 days",2
"119 juveniles",2
"11 adults + 11 larvae",2
"11 adults + 3 larvae",2
"11 adults + 5 larvae",2
"11 deutonymph",2
"11 form II females, 11 form I males, 2 form I",2
"11 form II females, 14 form I males, 4 form I",2
"11 form II females, 18 form I males, 5 form I",2
"11 form II females, 2 form I males, 5 form II",2
"11 form II females, 3 form II males",2
"11 form II females, 6 form I males, 6 form II",2
"11 form I males",2
"11 juv. undetermined",2
"11M 13F",2
"11 months",2
"11 MONTHS OLD, BASED ON BANDING",2
"11 protonymph",2
"11 years  7 months",2
"11years, 9 months",2
"11 young-of-the-year",2
"11 yr",2
"1-2",2
"120 pupae",2
"12-16 days",2
"123 adult",2
"124 days",2
"124 juveniles",2
"127 juveniles",2
"12 adults + 4 larvae",2
"1/2 complete",2
"12 form II females, 11 form II males",2
"12 form II females, 1 form I males, 8 form II",2
"12 form I males, 1 form II males",2
"1/2 Grown embryos",2
"1/2 hatched.",2
"12 ��r",2
"1/2 inc.",2
"12 larva",2
"12 stage & sex unknown",2
"1/2 Time",2
"1/2 to 1/3",2
"12 to 15 days",2
"12 years",2
"12 yr",2
"132",2
"134 juveniles",2
"135 days",2
"136 unknown",2
"137 adult",2
"137 juveniles",2
"138 juveniles",2
"139 unknown",2
"13 adults + 10 larvae",2
"13 adults + 4 larvae",2
"13 adults sex unknown",2
"1/3 adv.",2
"1/3 advanced.",2
"1/3 complete",2
"1-3 days",2
"13 days",2
"1/3 done",2
"13 form II females, 11 form II males",2
"13 form II females, 16 form II males",2
"13 form II females, 2 form I males, 5 form II",2
"13 form II females, 4 form II males",2
"13 form II females, 9 form II males",2
"1/3 inc.",2
"13 juveniles, 1 pupa",2
"13 juveniles, 2 pupae",2
"13 juv. females, 10 form I males",2
"13 larves",2
"13M 5F",2
"13 wks",2
"141 days",2
"143 unknown",2
"149 adult",2
"149 juveniles",2
"14 adults + 2 larvae",2
"1/4 Advanced",2
"14 form II females, 1 form I males",2
"1/4 incubated",2
"1/4 Incubated",2
"14 juveniles, 1 exuvia",2
"14 juveniles, 2 pupae",2
"14M, 1F",2
"14 t��tards",2
"1/4 to 1/2",2
"14 to 16 days",2
"1.5",2
"1.5 .",2
"150 pupae",2
"153 days",2
"15M",2
"1/5th",2
"160 adult",2
"160 adults + 3 larvae",2
"160 days",2
"164 adult",2
"165 adult",2
"167 days",2
"16 adults + 3 larvae",2
"16 adults + 5 larvae",2
"16 adults + 5 larvae/pupa",2
"16 form II females, 9 form I males, 16 form I",2
"170 adult",2
"173 unknown",2
"175 adult",2
"175 juveniles",2
"1.75 years",2
"17 adults + 16 larvae",2
"17 adults + 1 larva",2
"17 adults + 4 larvae",2
"17 adults + 6 larvae",2
"17 egg",2
"17F",2
"~17 years, 10 months",2
"18",2
"180 adults",2
"18-20 days",2
"184 days",2
"186 adult",2
"18 adults + 1 larva",2
"18 adults + 3 larvae",2
"18 adults + 6 larvae",2
"18 adults sex unknown",2
"18 days old",2
"18 egg",2
"18F",2
"18 form II females, 8 form I males, 1 form II",2
"18 juv. females",2
"18 larvae",2
"18 t��tards",2
"190 days",2
"193 days",2
"193 juveniles",2
"196 adult",2
"198 adult",2
"19 adults + 1 larva",2
"19 adults + 3 larvae",2
"19 exuvia",2
"19 form II females, 2 form I males, 13 form I",2
"19 form II females, 9 form II males",2
"19 juvenile",2
"19 juveniles, 1 exuvia",2
"1 addled, 2 well begun",2
"1 addled egg, 1 young 2.5 weeks",2
"1 adult + 10 larvae",2
"1 adult + 11 larvae",2
"1 adult + 15 larvae",2
"1 adult + 24 larvae",2
"1 adult + 44 larvae",2
"1 adult + 7 larvae/pupa",2
"1 adult + 8 larvae",2
"1 adult + 9 larvae/pupa",2
"1 Adult; sex unknown",2
"1 adult (small)",2
"1 Adult,Unknown",2
"1 begun",2
"< 1 day",2
"1 egg; 2 adult",2
"1 egg + 2 young",2
"1 egg & 2 young 3.5 weeks old",2
"1 egg; 9 adult",2
"1 egg containing feathered embry",2
"1 egg failed",2
"1 egg showing blood",2
"1F?",2
"1F 1?",2
"1F  10J",2
"1F 11J",2
"1F 13J",2
"1F 14J",2
"1F 15J",2
"1f 4j",2
"1F, 4J",2
"1 Female, 1 Immature Male",2
"1 Female, 2 Immature",2
"1 form II females, 10 form I males",2
"1 form II females, 10 form I males, 1 form II",2
"1 form II females, 11 form II males",2
"1 form II females, 1 form I males, 2 juv. und",2
"1 form II females, 1 juv. males, 3 form II ma",2
"1 form II females, 1 juv. males, 4 form II ma",2
"1 form II females, 2 form II males, 1 juv. un",2
"1 form II females, 2 form II males, 2 juv. un",2
"1 form II females, 2 form II males, 3 juv. un",2
"1 form II females, 2 form I males, 5 form II",2
"1 form II females, 3 form I males, 3 form II",2
"1 form II females, 3 juv. undetermined",2
"1 form II females, 5 form I males, 12 form II",2
"1 form II females, 5 juv. undetermined",2
"1 form II females, 6 juv. undetermined",2
"1 form II females, 7 form I males",2
"1 form II females, 8 form II males",2
"1 form II females, 9 form I males, 1 form II",2
"1 form II males, 4 juv. undetermined",2
"1 form II males, 5 juv. undetermined",2
"1 form I males, 1 form II males, 2 juv. undet",2
"1 form I males, 1 form II males, 6 juv. undet",2
"1 fresh, 1 addled",2
"1 fresh, 1 just showing blood",2
"1 fresh, 1 slight trace of blood",2
"1 Fresh, 1 Slight Trace Of Blood",2
"1 fresh, 1 very slight trace of",2
"1 fresh; 2 commenced",2
"#1 fresh, #2 large embryo",2
"#1 fresh, #2 showing blood",2
"1 fresh, 2 slight",2
"1 fresh, 2 very small embryos",2
"1 fresh, 3 slight",2
"1 fresh, 3 small embryos",2
"1 fresh, 3 very slight",2
"1 fresh, 4 showing blood",2
"1 Fresh, 4 Slight Trace Of Blood",2
"1 infert.; 1 eight days",2
"1 infertile, 1 slight",2
"1 Instars male",2
"1 J",2
"1 juvenile, 10 pupae",2
"1 juvenile; 17 adult",2
"1 juvenile; 29 adult",2
"1 juvenile, 5 exuvia",2
"1 juvenile, 6 exuvia",2
"1 juvenile, 9 exuvia",2
"1 juv. females, 15 form II females, 1 juv. ma",2
"1 juv. females, 1 form II females, 3 form I m",2
"1 juv. females, 1 form II females, 4 form II",2
"1 juv. females, 1 form I males, 1 form II mal",2
"1 juv. females, 2 form II females, 3 form II",2
"1 juv. females, 2 juv. males, 2 form I males",2
"1 juv. females, 3 form II females, 2 form II",2
"1 juv. females, 3 form II females, 2 form I m",2
"1 juv. females, 3 form II females, 3 form II",2
"1 juv. females, 3 form I males",2
"1 juv. females, 3 form I males, 1 form II mal",2
"1 juv. females, 4 form II females",2
"1 juv. females, 4 form II females, 2 form II",2
"1 juv. females, 4 form II females, 3 juv. mal",2
"1 juv. females, 4 form II females, 5 form II",2
"1 juv. females, 4 juv. males, 1 form I males",2
"1 juv. females, 4 juv. undetermined",2
"1 juv. females, 5 form II females, 1 form I m",2
"1 juv. females, 5 form II females, 2 form II",2
"1 juv. females, 5 form II females, 2 form I m",2
"1 juv. females, 5 form II males",2
"1 juv. females, 5 form I males",2
"1 juv. females, 6 form II females, 1 form I m",2
"1 juv. females, 7 form II females, 1 form II",2
"1 juv. females, 7 form II females, 1 form I m",2
"1 juv. females, 7 form II females, 1 juv. mal",2
"1 juv. females, 7 form II females, 5 form I m",2
"1 juv. females, 9 juv. undetermined",2
"1 juv. males, 1 juv. undetermined",2
"1 juv. males, 2 juv. undetermined",2
"1 large embryo",2
"1 LARVA",2
"1M 10F",2
"1M 10J",2
"1M, 11J",2
"1M 14J",2
"1m, 1f",2
"1M 1F 12J",2
"1M 1F 19J",2
"1M, 1F, 2J",2
"1m 1f 3j",2
"1M 1F 4J",2
"1M 1F 7J",2
"1M 1F 8J",2
"1m 2f 2j",2
"1m 2f 4j",2
"1M 2F 6J",2
"1M2J",2
"1m 3f 1j",2
"1M, 3F, 1J",2
"1M 3F 2J",2
"1m 4f 1j",2
"1M  4F  1J",2
"1M, 4F, 1J",2
"1m 5j",2
"1m 6f",2
"1M 6F 1J",2
"1M, 7F",2
"1M 8J",2
"1 MALE",2
"1 MALE, 1 FEMALE",2
"1 Male, 1 Juvenile",2
"1 Male, 3 Immatures",2
"1 Male, 4 Females",2
"1 Male, 8 Female",2
"1 Male, 9 Female",2
"1 month",2
"1 month, 24 days",2
"1oeuf + 4foetus",2
"1 Or 2 Days",2
"1 ou 7",2
"1-pronounced trace of blood, 3-e",2
"1 showing blood, 1 small embryo",2
"1 showing blood; 1 small embryo",2
"1 showing blood, 3 small embryos",2
"1 showing blood, 5 small embryos",2
"1 slight, 2 fresh",2
"1 slight, 4 fresh",2
"1 small, 3 large embryos",2
"1 small embryo, 2 medium embryos",2
"1 stage unknown",2
"1st instar",2
"1-strictly fresh, 2-faint trace",2
"1St Spring?",2
"1st summer",2
"1st year bird",2
"1st year juvenile captive",2
"1st year skull",2
"1 unknown",2
"1 Week",2
"1 well along, 2 addled",2
"1Y",2
"1 year, 16 days",2
"1 year, 3 months",2
"1 year, 5 months",2
"1 year and 3 months",2
"1+ years",2
"1 young & 1 egg",2
"1+ yr",2
"1 Yr.",2
"-2",2
"200 pupae",2
"201 adult",2
"207 juveniles",2
"20 adults + 1 larva/pupa",2
"20 adults + 2 larvae",2
"20 juv",2
"20 months",2
"20% set",2
"20 t��tards",2
"20 young-of-the-year",2
"217 adult",2
"218 adult",2
"21 egg",2
"21 juveniles, 1 exuvia",2
"21 larvae",2
"222 adult",2
"226 juveniles",2
"22 adults + 10 larvae",2
"22 adults + 9 larvae",2
"22 days",2
"22 exuvia",2
"22F",2
"22 juveniles, 2 pupae",2
"2-3",2
"236 adult",2
"237 adult",2
"238 adult",2
"23 adults + 4 larvae",2
"2/3 Advanced",2
"23F",2
"2/3 incubated",2
"23 juveniles, 1 pupa",2
"23 juveniles, 6 pupae",2
"2/3 set",2
"2-3 week incubation ; abandoned",2
"2-3 weeks; abandoned",2
"2-3 wks old",2
"2-3 young fledged",2
"24",2
"2/4",2
"240 adult",2
"240 juveniles",2
"249 adult",2
"24 adults + 1 larva/pupa",2
"24 adults + 2 larvae/pupa",2
"24 adults sex unknown",2
"24 days",2
"24 deutonymph",2
"24 form II females, 14 form II males",2
"24 larves",2
"24 nymph",2
"24 pupae",2
"253 adult",2
"257 juveniles",2
"25 adults + 6 larvae",2
"2-5 days",2
"25% incubated",2
"25 juvenile",2
"2.5 years old",2
"2.5 yrs",2
"26",2
"26 adults",2
"26 adults + 1 larva/pupa",2
"26 adults + 4 larvae",2
"26 juveniles, 1 pupa",2
"26 nymph",2
"26 pupae",2
"27 adults + 2 larvae",2
"27 adults + 4 larvae",2
"27J",2
"27 juveniles, 1 pupa",2
"27 juveniles, 21 pupae",2
"27 juveniles, 4 pupae",2
"28",2
"28 days",2
"28 juveniles, 2 pupae",2
"295 adult",2
"29 adults + 2 larvae",2
"29 juveniles, 4 pupae",2
"2 adult, 2 immature",2
"2 adults + 13 larvae",2
"2 adults + 20 larvae",2
"2 adults + 21 larvae",2
"2 adults + 27 larvae",2
"2 adults + 3 larvae/pupa",2
"2 adults + 9 larvae",2
"2 adults sex unknown",2
"2 adults, sex unknown",2
"2 Adult, Unknown",2
"2 begun; 1 fresh",2
"< 2 days",2
"2 eggs incubated",2
"2 F",2
"2F 1?",2
"2f 3j",2
"2F, 3J",2
"2F  4J",2
"2 feathered, 1 infertile",2
"2 Female, 1 Male",2
"2 Females, 1 Male",2
"2 form II females, 1 form I males, 5 form II",2
"2 form II females, 2 form I males, 6 form II",2
"2 form II females, 2 juv. males",2
"2 form II females, 2 juv. males, 1 form I mal",2
"2 form II females, 2 juv. males, 3 form II ma",2
"2 form II females, 3 form II males, 2 juv. un",2
"2 form II females, 3 form I males, 4 form II",2
"2 form II females, 3 form I males, 6 form II",2
"2 form II females, 3 juv. males",2
"2 form II females, 4 form II males, 3 juv. un",2
"2 form II females, 5 juv. undetermined",2
"2 form I males, 4 form II males",2
"2 form I males, 5 form II males",2
"2 fresh, 1 advanced",2
"2 fresh; 1 begun",2
"2 fresh; 1 commenced",2
"2 fresh; 1 just started",2
"2 fresh, 1 showing",2
"2 fresh, 1 slight trace of blood",2
"2 fresh, 1 small embryo",2
"2 fresh; 1 started",2
"2 fresh, 2 commenced",2
"2 fresh; 2 commenced",2
"2 fresh, 2 incubated",2
"2 fresh, 2 trace",2
"2 fresh; 3 started",2
"2 ��r 3 m��n",2
"2 immature",2
"2 infertile, 1 advanced",2
"2 infertile, 1 slight",2
"2 infertile; 2 advanced",2
"2 jovens",2
"2 juvenile; 10 adult",2
"2 juvenile; 11 adult",2
"2 juvenile; 14 adult",2
"2 JUVENILE; 1 ADULT",2
"2 JUVENILE; 3 ADULT",2
"2 juvenile; 7 adult",2
"2 juveniles, 20 pupae",2
"2 juveniles, 7 pupae",2
"2 juv. females, 15 form II females, 1 juv. ma",2
"2 juv. females, 1 juv. males, 2 form II males",2
