lifestage,reps
"1 sterile, 1 advanced",1
14-15 days,1
"2 advanced, 3 advanced & rotten",1
commenced first stage,1
aduylt,1
day or so,1
"begun, about 1/3",1
"embryo in one host, but not in o",1
Fresh and would probably have be,1
All Half Incubated,1
"cowbird advanced, host highly in",1
young?,1
Embryos just taking shape.,1
Found With One Side Crushed,1
Pipped But Did Not Hatch,1
about 4 weeks,1
Perfect.,1
Old eggshell fragment found on s,1
"1 just commenced, 2 ....more tha",1
HATCHED 11 JULY 1994 (SAN ANTONI,1
premature,1
adult; 11 yr 0 mo 15 day,1
AFTER-THIRD YEAR,1
SKULL 50% OSS; BURSA 4 X 2 MM;,1
adult; 13 mo 19 day,1
IMMATURE ; BURSA 20 X 20 MM;,1
CAPTIVE HATCHED 31 JULY 2000 (NA,1
SKULL 90% OSS; BURSA 10 X 8 MM;,1
adult; 358 day,1
"CAPTIVE BORN, LINCOLN PARK ZOO (",1
SUBSADULT PLUMAGE (TAIL DARK); B,1
HATCHED 4 FEB 2004; BOUGHT 11 MA,1
CAPTIVE BORN 18 JULY 2003 AT FT.,1
HATCHED 25 JULY 2004,1
HACTHED 10 AUGUST 2005 AT MMZ,1
adult; 504 day,1
CAPTIVE HATCHED 16 FEB 2001 AT S,1
WILD BORN,1
adult; 124 day,1
adult; 15 yr 6 mo 17 day,1
IMPORTED TO US IN 2006 FROM NICA,1
adult; 28 mo 3 day,1
juvenile; 23 day,1
subadult; ca 1.5 yr,1
BURSA NOT FOUND; SKULL 70% OSS.,1
ADULT PLUMAGE; NPO BURSA,1
juvenile; 53 day,1
"NO BURSA, SKULL FULLY OSSIFIED",1
Mature; Juvenile,1
JUVENILE; BURSA 30 X 16 MM,1
JUVENAL PLUMAGE; BURSA 10 MM DIA,1
20 D,1
E E E E,1
adult; 1 yr 7 mo,1
adult; 735 day,1
11.19 months,1
27.55 months,1
adult; 14 mo 20 day,1
19.67 months,1
"1 incubated, begun",1
4.63 months,1
07 years,1
skinned wt w/o toes,1
154 months,1
adult; 11 mo 12 day,1
1700 years,1
"adult, subadult",1
"SY; BURSA 13 X 10 MM, X 3 MM HIG",1
"fresh, going rotten",1
adult; 530 day,1
17YR 19D,1
2YR 1MO 23D,1
4YR 7 MO 7D,1
2YR 10MO,1
adult; 16 yr 2 mo 6 day,1
"yearling, adult",1
11 days post hatch.,1
38 days.,1
3YR 7 MO 8D,1
6YR 7MO,1
3YR 10MO,1
"adult, egg",1
Immature - Aged 38 days,1
IMMATURE ; SKULL 90 % OSS; BURSA,1
"BURSA 30 X 14 MM, FLESHY;",1
HY; BURSA 7 X 4 MM; SKULL 2% OSS,1
ADULT; ALTERNATE PPLUMAGE; NO BU,1
NO BURSA; SKULLM 100% OSS.,1
JUV; BURSA 5 X 7 MM; SKULL 10% O,1
NO BURSA FOUND; A3Y PLUMAGE,1
FLEDGLING; BURSA 12 X 10 MM,1
NO BURSA; SKULL 0% OSS[?],1
NO URSA,1
ASY BY PLUMAGE; NO BURSA; SKULL,1
Nestling - 3 days old,1
1st Winter,1
Hatchling - 8-10 days old,1
BURSA 15 X 11 MM,1
"SKULL 95% OSS; BURSA 5 X 4 MM,",1
DOWNY CHICK; BURSA 3 X 2 MM,1
HY; BURSA 4 X 2 MM; SKULL 40% OS,1
SY; BURSA 8 X 15 MM,1
JUVENILE; BURSA 3 X 3 MM; SKULL,1
NO BURSA; SKULL 100% PNEUM.,1
BUIRSA NOT FOUND; SKULL 100% OSS,1
Age: 22 days,1
Age: 25 days,1
JUVENILE ; BURSA 23 X 10 MM;,1
"No buffy feathers, gonads no found, likely immature male",1
BURSA 14 X 9 MM;,1
SKULL 75% OSS; BURSA 9 X 8 MM;,1
ADULT ; BURSA 5 X 5 MM;,1
1 large larva,1
BURSA,1
adult; 17 yr 2 mo 3 day,1
adult; 152 day,1
AHY (BY PLUMAGE),1
juvenile; 124 day,1
BURSA 1.1 X 0L4 MM,1
BURSA 3 X 1.5 MM,1
BURSA 12 X 14 MM,1
BURSA 10 X 6 MM;,1
adulte et subadulte,1
SKULL 5% OSS; BURSA 4 X 2 MM;,1
juvenile; 10 mo,1
NO  BURSA.;,1
"BURSA 10 MM LONG, DECOMPOSING",1
NURSA NOT FOUND,1
SKULL NOT OSS; BURSA NOT FOUND;,1
SKULL FULLY PNEUM; BURSA CA. 4 M,1
adult; 16 mo 7 day,1
FLEDGLING; BURSA 11 X 5 MM,1
adult; >5 yr 6 mo,1
5022-23 slight,1
SY; BURSA 6 X 5 MM; SKULL 100% O,1
adult; 0 yr 7 mo 21 day,1
"BURSA 7 X 7 MM; SKULL 90% PNEU,.",1
NO BURSA; BREEDING PLUMES,1
JUV; BURSA 12 X 9 MM,1
larva (with rear legs),1
"BURSA THIN-WALLED, 7 X 8 MM",1
15 larvae in tube,1
AUBADULT,1
SKULL 100% OSS; BURSA 15 X 7 MM;,1
8 tadpoles,1
adult; 482 day,1
3-5 UNKNOWN AGE LNS,1
of 15,1
of dinosaurs,1
adult; 31 yr,1
adult; 17 C mo,1
adult; 2.5 yr ?,1
adult; >2 yr,1
juvenile; 8 day,1
adult; 14 C yr,1
Animals,1
adult; 32 + yr,1
all,1
Unknown Sex.,1
adult; >5 yr,1
adult; 293 day,1
and sex. Resp. to Playback,1
transformed,1
"Embryos, Female Gave Birth On Deck",1
adult; 316 day,1
"2 adults, 3 ammocoetes",1
~12-13,1
Transformer stage 6 to 7,1
full grown adults,1
Spermatophore,1
Partial Immature,1
"Adult, winter",1
[Adult*],1
vern.,1
"3 adults, female w/young",1
larvalmm,1
Adult - 3 years,1
immature/juvenile,1
juvenile; 11 mo,1
Age 22 days,1
adult; 3 mo 12 day,1
1St Sum-2Nd Win,1
adult; 12 yr 5 mo 14 day,1
Imm.; S.20% Os.,1
adult; 4 yr 6 mo,1
Ca. 1 Yr,1
"Juv, 14-15 Da",1
9.5Yrs,1
3rd yr.,1
5 Weeks,1
[Ad ?],1
Nestling;1Dayold,1
Juvenile (from teeth),1
adult - 2 years,1
adult/larvae,1
adult/chick,1
adult; 13 yr 1 mo 13 day,1
1 yr  10 mo,1
adult; 373 day,1
adult; 2 yr 0 mo 22 day,1
HD,1
From what you described,1
adult; 20 yr 7 mo 1 day,1
adult; 475 day,1
1 adult|6 eggs,1
2 UNKNOWN AGEBE HEARD,1
adult; 244 day,1
we,1
1.5. Field number is questionable,1
avec embryon,1
fledgl.,1
adult; 412 day,1
juv half grown,1
juvenile; C 2 wk,1
adult; 213 day,1
HY juv.,1
adult; 476 day,1
[prob. Ad. ?],1
im.(?),1
12+ years,1
juv.!,1
[5-10],1
breed'g.,1
embryo; 1 day,1
têtards + juvén,1
wolf. Alpha female. Black adult.,1
4-5?,1
14-16,1
12-14,1
adult; 5 year 9 mo 1 day,1
adult; 184 day,1
subadult/adult?,1
adult; 10 mo 28 day,1
2 yrs.Date unknown except year.,1
by Sept 2012,1
adult; 635 day,1
9.58 months,1
adult; 123 day,1
slight but not variable,1
4.57 months,1
10 jeunes,1
Adult - 5 years,1
Aged adult - 12-14 yrs,1
PupImmature,1
assignment from Langford,1
adult; 511 day,1
adult;  > 9 yr,1
Approximately 3 Years Old,1
Larva;Adult,1
opercula and scales taken,1
largest approximately 5 years old,1
adult; 10 mo 19 C day,1
adult; 11 mo 20 day,1
momie,1
adult; 474 day,1
naturalisé,1
BURSA 7 X 7 MM; SKULL 100% OSS.,1
"ponte, têtard",1
2 jeunes N.nés,1
1m28,1
"adultes, têtard",1
adult; > 5 yr,1
"oeufs, embryons",1
adult; 7 yr 4 mo 8 day,1
"well advanced, 1 egg more so tha",1
56 têtards,1
1 têtard albino,1
adult; 12 mo 2 day,1
ponte grenouil.,1
adult; 389 day,1
adult; 210 day,1
"Chick, 77 days old",1
209 WEEKS,1
4yrs. old,1
98,1
juvenile by molt,1
skull mat.,1
juv.sk?,1
"fresh?-(0) none?=a-ripe, fluid.",1
All rotten & infertile.  From a,1
non-breeding plumage and bill,1
Unhatched chick,1
s.2/3 oss.,1
sk.90pcent oss.,1
wnd.,1
Large Embryos: 1,1
ad.plumage,1
42 WKS.,1
juvenile skull and plumage,1
Adult  skull 100% oss,1
ad.old.,1
3325,1
postjuvenal,1
Skull fully ossified; breeding,1
3233,1
"Ad, SFO breeding",1
lg.lat.sk.wind.,1
sk.? shot,1
Skull oss.; Large 235mm,1
transparent sk.,1
Skull incompletely ossified.,1
sk.part unoss.,1
sk. 1/2 double,1
adult breeding plumage,1
"""2 3"""" larvae""",1
9 juveniles,1
1 larva (1yr to transformation),1
1 juvenile with eggs,1
3 tadpoles,1
4 young frogs,1
29 tadpoles,1
1 Adult,1
6 subadults,1
190 WEEKS,1
5 juveniles,1
187 WEEKS,1
rear sk.wind.,1
sk.2/3oss.,1
skull windows gone,1
16-17g,1
48 WKS.,1
sk.w.,1
juv[?]*,1
Ad. xx egg formed,1
Jun,1
42 dys old.,1
sk.2 layers,1
ad.sk. juv.?,1
85 WKS,1
s. 3/4o.,1
tiny sk. wind.,1
67 WKS.,1
s. 3/4 o.,1
full skull windows,1
ad. os.,1
Started to sit,1
2202 advanced; 2204 advanced-fea,1
2119-20 advanced-feathered; head,1
2152-53 advanced-feathered-white,1
1555-56 fresh,1
broken in nest--pipping,1
3873 depredated,1
4073 slight; 4075 no development,1
4062 advanced,1
"One egg fresh, others- a trace o",1
2312,1
9 day old chick,1
juv/.,1
skull partially pneumatized,1
probably 1/3 advanced,1
juvenile crown plumage,1
1 Egg Rotten,1
imm. sk.1/2oss.,1
a bare suggestion,1
2594 moderate,1
4516-17 fresh,1
after second-year,1
1 infert.; 1 slight; 2 soft embr,1
3 tiny sk.wind.,1
soft skull,1
soft sk.,1
Well underway,1
oss.sk.winds.,1
ok.not oss.,1
large windows,1
sm sk wind.,1
sk. fully gran.,1
lg.sk.wind.1/2o,1
imm. nestling,1
734,1
"Slight, somes fresh",1
Fresh (Two addled),1
Leg. (see card),1
35670,1
juv.sk.gran.,1
ak.imm.,1
"2 started, 1 addled",1
"1 fresh, 2 very slight",1
skull has half windows,1
Fresh eggs: 6; Trace of blood: 4,1
"Eggs #6:Fresh; #3,#7: Slight Tra",1
"Intact, infertile egg; yolk inta",1
(Young),1
4/5ths,1
13-15 days,1
imm.- f.i.o.,1
"2 small, 2 large embryos",1
4976 fresh,1
"1 fresh, 3 advanced",1
juv. sk.n.oss.,1
1303-05 slight; 1304 no developm,1
advanced (pipping),1
Small skull windows.,1
8414,1
Infertile-rotten,1
skull apparently double-layered,1
Advanced 10-12 days,1
IMMATURE ; SKULL SLIGHTLY OSS,1
HY; BURSA 3 X 2 MM; SKULL 70% OS,1
FLEDGLING; BURSA NOT FOUND;,1
"TESTES BLACK, 2 X 1 MM",1
"4 young present on 31 May, gone",1
ATY;,1
BURSA NOT FOUND; SKULL DAMAGED,1
BURSA12 X 6 MM,1
NO BURSA; ADULT PLUAMGE,1
FIRST CYCLE; BURSA 12 X 7 MM,1
SKULL 100% OSS.; ADULT ALTERNATE,1
NO BURSA FOUND; SKULL 90% PNEUM.,1
"BURSA 4 X 2 MM, SKULL 20% PNEUM",1
BURSA 8 X 5 MM; SKULL 100% OSS.,1
NO BURSA FOUND; SKULL CA 20% PNE,1
BURSA 15 X 10 MM; SKULL 30% PNEU,1
JU; BURSA 4 X 2 MM,1
IMMATURE ; SKULL 95 % OSS; BURSA,1
HY; BURSA 13 X 13 MM,1
JUV; BURSA 6 X 5 MM; SKULL 25% O,1
SKULL 80% UNPNEUM; NO BURSA,1
Hatched:  May 1950,1
ADULKT; NO BIRSA,1
FLEDGLING; BURSA 9 X 10 MM; SKUL,1
FLEDGLING; BURSA 10  X 6 MM,1
NO BURSA; STREAKED BROWN PLUMAGE,1
"JUV; BURSA 4 X 3 MM, SKULL 10% O",1
fresh (oviduct egg),1
"OVIDUCT 3 MM WIDE, CONVOLUTED",1
HY; BURSA NOT FOUND; JUV PLUMAGE,1
BURSA 22 X 14 MM,1
SKULL 40 % OSS,1
adult; 2.5 c yr,1
NO BURSA FOUND; SKULL 25% OSS.,1
NO BURSS,1
"BURSA FLESHY, 22 X 25 MM",1
adult; 425 day,1
HY; BURSA 23 X 15 MM,1
SUB-ADULT PLUMAGE; BURSA 6 X 3 M,1
SY; SKULL 100% OSS.; BURSA NOT F,1
BURSA NOT FOUND; SKULL 5% PSS.,1
adult; 26 yr 2 mo 1 day,1
ADULT PLUMAGE; NO BURSA; SKULL 1,1
BURSA 5 X 3 MM; SKULL 100% OSS.,1
"BURSA 8 MM LONG, 6 MM WIDE AT BA",1
NESTLING BURSA NOT FOUND,1
"BURSA INDISTINCT, 10 MM DIAM, CA",1
CHICK; BURSA 20 X 14 MM,1
JUV; BURSA NOT FOUND; SKULL 35%,1
"BURSA INDISTINCT, CA 10 DIAM, 2",1
"1 adult, 8 immature adults, 5 ju",1
SUBADULT ; BURSA 20 X 24 MM;,1
BURSA 7 X 13 MM,1
NURSA 6 X 4 MM,1
HY 9BY PLUMAGE); NO BURSA,1
ADULT; PALE MORPH; NO BURSA,1
BURSA 12 X 8 MM;,1
AHY; NO BURSA; SKULL 5% OSS.,1
JUVENAL PLUMAGE,1
BURSA 3 X 3 MM; SKULL 50% OSS.,1
BURSA 7 X 7 MM; SKULL 75% OSS.,1
"BURSA 5 X 5 MM, SKULL 20% PNEUM",1
3530 slight; 3531 moderate,1
imm. fe?,1
JUVENILE ; BURSA 1.5 X 1.5 MM;,1
JUVENILE ; BURSA 4 X 2 MM;,1
SKULL 5-% OSS; BURSA NOT FOUND;,1
"JUVENILE ; BURSA 4 X 2 MM, FLESH",1
"JUVENILE ; BURSA WHITE, FLESHY,",1
IMMATURE ; BURSA 4 X 3 MM;,1
BURSA 6 X 4 MM; SKULL 10% OSS.,1
BURSA 8 X 8 MM; SKULL 10% OSS.,1
NO BURSA; KSULL25% OSS.,1
"BURSA 5 X 5 MM, SKULL 15% OSS.",1
HY; BURSA 6 X 4 MM; SKULL 20% OS,1
"BURSA 1.5 X 1.5 MM, FLESHY",1
9.5 years,1
0.5  T31N R18W Sec29,1
6.5  Section,1
sk.win.rems?,1
12-15 GLG,1
Immature/fledgling,1
19 larvae,1
Imm. 3 days old,1
1/2 br.,1
106 WEEKS. COLOR VARIANTS,1
Immature - hatchling (4 days old),1
5-6 YEARS,1
Hatched: 1 May 1958. Died 4 May 1958,1
Hatched: 16 January 1958. Died: 21 January 1958,1
Age: 14 days,1
"Gonads not found, no buffy feathers, likely immature male",1
00,1
[ad),1
about 4th yr.,1
SKULL 75% OSS; BURSA 7 X 5 MM;,1
BURSA 3 X 1.5 MM; SKULL 0% OSS.,1
AHY; AGED BY BILL/PLUMAGE,1
HY; BURSA NOT FOUND (ROTTING); S,1
HY/SY; BURSA 22 X 18 MM,1
IMMATURE ; BURSA 13 X 9 MM;,1
28 DAYS.  COLL C.E. DOE.,1
25 DAYS.  COLL C.E. DOE.,1
BURSA 22 X 9 MM,1
Teeth Well Worn,1
SKULL 10% OSS; BURSA 5 X 3 MM;,1
SKULL 25% OSS; BURSA 4 X 4 MM;,1
SKULL 75% OSS; BURSA 5 X 3 MM;,1
juvenile; 3-4 C mo,1
SKULL 5% OSS; BURSA 4 X 4 MM ;,1
ADULT ; SKULL 75% OSS; BURSA 5 X,1
young of 1979 or earlier,1
HY; BURSA 4 X 3 MM; SKULL 0% OSS,1
juvenile; 1 day,1
SKULL 0% OSS; BURSA 9 X 4 MM;,1
embryos formed (some caustic),1
BURSA 8 X 7 MM; SKULL 0% OSS.,1
BURSA 8 X 7 MM; SKULL 5% OSS.,1
BURSA 10 X 7 MM; SKULL 25% OSS.,1
BURSA 6 X 5 MM; SKULL 75% OSS.,1
BURSA 2 X 1 MM; SKULL 0% OSS.,1
"""IMMATURE (""""FEMALE"""") PLUMAGE; BUR""",1
BURSA 3 X 2 MM; SKULL 95% OSS.,1
"BURSA FLESHY, 2 X 2 MM",1
Nearly half incubated,1
AHY MALE;,1
L:218mm; EXT:316mm.; age by plum,1
adult; 177 day,1
adult; 16 yr,1
adult; 10.5-12.5 yr,1
neonate; 2 HRS,1
juvenile; 29 day,1
juvenile; 9 C mo,1
adult; 9 mo ?,1
"adult; cementum-2, range 2-3",1
L:245mm; EXT:404mm; age by pluma,1
adult; 3.5 - 4.5 yr,1
adult; 8.5-11.5 yr,1
adult; cementum-12,1
R&L wings:118mm; age by plumage,1
adult; ofspring of 100783,1
L:180mm; age by plumage,1
adult; 450 day,1
WCH:303; TL:134.8; CTO:40.1; TS:,1
WCH:314; TL:132.5; CTO:41.9; TS:,1
WCH:312; TL:136.2; CTO:39.1; TS:,1
WCH:292; TL:125.3; CTO:37.5; TS:,1
WCH:314; TL:139; CTO:38.1; TS:32,1
WCH:317; CTO:41.1; TS:35.4.; age,1
WCH:315; CTO:ca. 39.3 - tip brok,1
WCH:274 mm.; age by plumage,1
L:21in; EXT:33in; age by plumage,1
L:225mm; EXT:337mm.; age by plum,1
"""L:8.25""""; EXT:12.75""""; some measur""",1
30 yrs.,1
4 or 5 years,1
L:15in; TL:3&1/8in; TS:1.5in; WC,1
"""L:51 &1/2""""; TL:9""""; EXT:7 &1/2'.;""",1
adult; 15 mo 26 day,1
adult; 301 day,1
adult; 1 yr 9 day,1
adult; 6 mo 23 day,1
Nesting,1
adult; 2 yr 3 mo 24 day,1
L:15in; TL:3in; TS:1&5/8in; WCH:,1
L:317mm; TL:75mm; BF:3x19mm; age,1
adult; 3 mo 28 day,1
L:8.50in; EXT:17.30in; age by pl,1
adult; 7 yr 8.5 mo,1
adult; 8 yr 0 mo 12 day,1
adult; 4 mo 28 day,1
[Im.] by plumage,1
adult; 4 yr 5 mo,1
adult; 121 day,1
Nestling 2 Days.,1
adult; 276 day,1
adult; 714 day,1
adult; 260 day,1
adult; 14 mo 2 day,1
adult; 14 mo 3 day,1
adult; 14 yr 1 mo 21 day,1
92 DAYS,1
adult; 14 mo 8 day,1
adult; 4 yr 2 mo,1
adult; 162 day,1
adult; 199 day,1
adult; 134 day,1
L:219mm; EXT:427mm; age by pluma,1
adult; 546 day,1
ABOUT 60 DAYS,1
33 Juvenile Specimens,1
Downy Hatchling,1
nestlingg,1
Most ammocoetes. Two transforming,1
U-Imm.; S.P.O.,1
"""""""S2""""""",1
met'ing,1
3Rd Summer?,1
"Ad-3 Yr,11+Mo",1
4Th Summer,1
Nestling; 8-9 Da,1
Nestling; Most D,1
Imm. Sk. Unoss.,1
Imm.; Hy,1
27 DAYS,1
(fledgling),1
approx. 8 weeks. Found dead.,1
imm*,1
U-Ad.; Imm.,1
81,1
50day min.,1
U-Ad.; S.Os.,1
35day min.,1
610 days,1
977 days,1
Ad.;Sfo,1
72 days,1
356 days,1
"ad (4yr,4mo)",1
151 days,1
211 days,1
1KFl,1
AYY,1
neonate/hatchling,1
Skull Cap Oss.,1
2Nd Win.-2Ndsum,1
315,1
Adult; Juvenile,1
4Th Win.-4Th Sum,1
30 egg,1
>= 3 K,1
About 3 Weeks,1
D2?,1
1K (juv.),1
[ud],1
adult/half-grown/larvae,1
6yrs +,1
neonate; 31 day,1
adult - 21 yrs.,1
Nestling; 14 Day,1
Ad.; 10 Yrs. Old,1
16.75 yrs,1
Downy; 2Days Old,1
8. TANK 137.,1
Juv--2 Wks Old,1
"Ad, 9+Yrs Old",1
15K,1
Juv.;Skull Unoss,1
11K,1
{½ Ad.],1
15½ -16 days,1
U; S.N.O.,1
1447,1
L:175mm; WCH:95mm; TL:60mm; TS:2,1
cran.1/3 clear,1
371 days,1
sk.80,1
imm. fledging,1
small.sk.wind.,1
2029,1
sk.not complete,1
after hatching-year,1
sk.less than 1/4oss.,1
L:7.75in; EXT:12.25in; WCH:4in;,1
WCH:385 mm.; age by plumage,1
L:145; WCH:85; TL:64; TS:13; BL:,1
332 days,1
"L/W:2.18 x 1.50, 2.05 x 1.53, 2.",1
fledgling / nestling,1
u yearling,1
u sd.,1
4711,1
chick 1 day,1
L:237.5mm; WCH:116mm; EXT:388mm;,1
BURSA 8 X 2 MM;,1
sk?,1
sk.6/10 oss.,1
HY; BURSA 5 X 2 MM; SKULL 90% OS,1
o.s. imm.,1
first yr.skull,1
sk. 20pcent o.,1
L:203mm; EXT:367mm; WCH:117mm; a,1
L:190.0mm; EXT:383.0mm.; age by,1
Age class 4,1
second year by plumage,1
L:145mm; EXT:215mm; WCH:66.60mm;,1
Larvae - metamorphs,1
Juvenile and eggs,1
Ovarian eggs,1
Embryos/neonate,1
Adult; Pregnant,1
WCH: 60.75mm  TL: 47.2mm; age by,1
juvenile and adult,1
aleví,1
L: 143mm  EXT: 212mm  WCH: 66.75,1
L:139mm; EXT:211mm; WCH:65.70mm;,1
L:143; EXT:210; WCH:63.15; TL:56,1
L:141; EXT:209; WCH:63; WFL:65;,1
L: 143mm  EXT: 225mm  WCH: 66mm,1
u clear,1
f?,1
WCH:64.3; TL:51.95.; age by plum,1
L:5&3/8; EXT:8&3/8.; age by plum,1
nearly adult,1
imm. sk.wind.,1
Hatched on 27 April 1996,1
no recorded.,1
large skull windows?,1
skull ossified skull windows,1
"""L:5.25; EXT:6.65; TL:1.90 """".; ag""",1
L:185mm; EXT:314mm; age by pluma,1
nestling?,1
ad. u imm.?,1
age unknown,1
medium lateral skull windows,1
Age 4 weeks,1
"9 adults, 1 juvenile",1
"1 adult, 3 juveniles",1
"1 adult, 4 juveniles",1
1 larval,1
1 larva (metamorphosing. Gills m,1
"Eggs, juveniles",1
"Egg collected 20 June, hatched 27 or 28 June, died 6 july Immature - Hatchling",1
"Immature - nestling, skull 0% ossified",1
Age: 24 days,1
Hatched: October 4 1956 - 3 days old,1
Two years old,1
Collected as Egg,1
capsule vide,1
Age 10 days,1
juvenile; 51 day,1
5 tadpoles,1
L:178mm; EXT:287mm; age by pluma,1
adult; 660 day,1
L:170mm; EXT:249mm; age by pluma,1
adult; 155 day,1
220 days,1
L:174mm; EXT:250mm; age by pluma,1
adult; 2 mo 21 day,1
adult; 14 mo 12 day,1
L:166mm; EXT:278mm; WCH:90mm.; a,1
L:164mm; EXT:282mm; WCH:91mm.; a,1
L:160mm; EXT:274mm; WCH:91mm; TL,1
neonate; 3 dayS,1
adult; 10 mo 13 day,1
adult; 1 yr 8 mo,1
adult; 24 mo,1
WCH:137mm.; age by plumage,1
10.5  Section,1
77,1
2116,1
imm..,1
2300,1
67 days old,1
sk. partly oss.,1
sk.1/10oss.,1
0.5. MAR 77-189.,1
sk.3/5 oss.,1
sm.pos.sk.wind.,1
1-3 days old,1
2nd-3rd summr,1
u a.d,1
766,1
257 days,1
L:7.93in; WCH?:5.12in??; age by,1
EXT?:11.72in; WCH:3.94in; TL:2.6,1
L:6.5in; TL:2.75in; TS:1&3/16in;,1
toadlets,1
L:23.0cm; EXT:35.9cm; WCH:12.5cm,1
174 days,1
yg (4 days old),1
5 ou 1,1
SUBADULTES,1
"1 adult male, 1 juvenile",1
L:8.85in; EXT:15in; TL:4in; age,1
"4 adults, 19 juveniles",1
12 Juveniles,1
11 juveniles,1
EXT:815mm.; age by plumage,1
L:206mm; WCH:103mm; CUL:12.1mm;,1
L:219mm; WCH:110mm; CUL:12.3mm;,1
L:196mm; EXT:316mm.; age by plum,1
L:9.25in; WCH:6in; TS:1&5/16in;,1
WCH:140mm.; age by plumage,1
L:206mm; WCH:125mm; CUL:26.0mm;,1
"""L:6 &1/2""""; EXT:10 &3/4"""".; age by""",1
L:150mm; EXT:255mm.; age by plum,1
L:272mm; EXT:450mm; age by pluma,1
L:264mm; EXT:438mm; age by pluma,1
L:266mm; EXT:456mm; WCH:143mm; T,1
L:230mm; EXT:540mm.; age by plum,1
L:225mm; EXT:521mm.; age by plum,1
L:9&3/8in; EXT:17&1/8in; WCH:5&1,1
L:7.5in; TL:2in; TS:15/16in; WCH,1
L:205mm; WCH:104mm; CUL:12.2mm;,1
/adykt,1
or Immature,1
>10 years,1
Imm (Juv),1
3-4K,1
10-12 days after eruption of arms,1
Said to be fresh,1
adult; 665 day ?,1
"adult; cementum-2, range 1-2",1
EMBRYO*,1
Nestling? Some D,1
Sk. Not Ossified,1
11 ADULT; 9 JUVENILE,1
33 ADULT; 15 JUVENILE,1
27 ADULT; 19 JUVENILE,1
L:151; EXT:215.; age by plumage,1
L:198mm; EXXT:346mm; WCH:110mm;,1
L:250mm; EXT:380mm; age by pluma,1
L:239mm; EXT:382mm; WCH:119mm; a,1
L:251mm; EXT:400mm; WCH:119.5mm;,1
"L/W:2.10 x 1.42, 2.06 x 1.47, 2.",1
L:145; EXT:229mm.; age by plumag,1
L:122; EXT:186.; age by plumage,1
L:124; EXT:182.; age by plumage,1
:130; EXT:200 mm.; age by plumag,1
"""L:4&3/4"""", EXT:7&1/4"""", WCH:2&1/4""""""",1
L:7.75in; EXT:12&5/8in; WCH:3&15,1
L:201mm; WCH:112mm; EXT:455mm; a,1
L:4&3/8; EXT:12&7/8; WCH:3&7/8;,1
"""L:6.00""""; EXT:10.00""""; TL:2.45""""; W""",1
L:189; EXT:331.; age by plumage,1
4 JUVENILE; 1 ADULT,1
L:5.00; EXT:7.12; WCH:2.12; TL:2,1
:134; EXT:180mm.; age by plumage,1
L:139; EXT:181mm.; age by plumag,1
WCH: 55mm  TL: 50.5mm; age by pl,1
WCH: 52mm  TL: 46.5mm but FF wor,1
L: 145mm  WCH: 69mm  TL: 55mm  T,1
L:151; EXT:236; TS:17.2; TL:59.3,1
WCH: 66.8mm  Formula B: 6.70mm;,1
WCH: 65.7mm  TL: 53.35mm  P10 >,1
WCH:66; age by plumage,1
"""L:6 &3/4""""; EXT:11 &3/4""""; WCH:3 &""",1
L:6.5in; TL:2in; TS:1in; WCH:4&1,1
L:216mm; EXT:335mm; WCH:106mm; B,1
"WCH:98mm; TS:21.3mm; BL:12.6mm,",1
Metamorphs (early); Metamorphs (mid); Metamorphs and juvenil,1
ca. 2 years old,1
90%,1
adult; 327 day,1
DOUBLE LAYERED SKULL,1
Yg.?,1
4 months; Immature,1
SCO,1
ad sk,1
subadult; 1st yr. ?,1
dull black plumage,1
adult; 10 yr 10 mo 16 day,1
juvenile; 4 mo 22 day,1
"imm? (lips present, low oss.)",1
Sk.Not Comp.Oss.,1
About 20 Days,1
"snco, nearly complete",1
adult; 170 day,1
post-fledgling,1
adult; 802 day,1
adult; 595 day,1
adult; 137 day,1
U-Ad.; Sk. Oss.,1
1.5  T30N R18W Sec2,1
1.5  T08N R06W Sec31,1
U-Ad.; S.N.Os.,1
of animal,1
P,1
2+,1
juv/sa,1
"F ad, F juv, M juv",1
