lifestage,reps
3 quarters through,1
Laying,1
"1 well set, 2 rotten",1
1 oeuf normal,1
juv ?,1
Commenced-1 day,1
3 days (1 unfertile),1
Fresh- nest held 1 egg 5 days ag,1
1 Infert.; Others Slight To Half,1
2 started; 1small infertile,1
Just Began,1
"1 small embryo, and 3 medium emb",1
several days.,1
"both ready to hatch, both broken",1
very thick,1
HY; BURSA 8 X 3 MM; SKULL 20% OS,1
fresh in all eggs except #1 and,1
started; 2 fresh,1
2 infertile; 1 advanced,1
froglet,1
"CAPTIVE BORN 15 APRIL 1997, SYLV",1
"BURSA 3 MM LONG, 3 MM WIDE; SKUL",1
SKULL  90% OSS; BURSA 7 X 6 MM;,1
JUVENILE ; SKULL 5% OSS; BURSA 8,1
"BURSA 10 MM DIAM, 10 MM LONG; SK",1
BURSA 8 X 7 MM;,1
BURSA 2 x 1 MM;,1
Adult; Skull oss.,1
just commenced (begun),1
3rd addled egg from 2006 nest.,1
1-3 years,1
"Egg 1,3,4: Trace of blood, Egg 2",1
slight to no development/smelly,1
contained 3 chicks,1
cran.clear,1
slight to embryos forming,1
2 addled eggs: others had hatche,1
Fresh but trace in 2,1
5/6 days,1
Variable from very slight to sma,1
Three advanced,1
Moderate-dead; from nest with 2,1
skull oss < 25%,1
Commenced - about 1/8,1
0.t-b-B,1
2503 moderate,1
3581-83 advanced,1
From advanced to fresh,1
1239a- Large embryo/ 1239b- Smal,1
0 - (deserted),1
1 fresh; 2 slight; 1 infertile,1
har embroys- runt inf.,1
Nest held 3 eggs June 1,1
Variable Fresh & Slight,1
"Heavy, 3/4 incubation",1
3 embryos visable; 1 large soft,1
L:124; EXT:182.; age by plumage,1
Imm. 14 days old,1
L:166mm; EXT:278mm; WCH:92mm; TL,1
"SVL 449 mm, Tail 770 mm, 1979g",1
SUBSADULT PLUMAGE (TAIL DARK); B,1
adult; age unknown,1
advanced (5 to 8 days),1
adult; 281 day,1
7.15 g Infertile,1
marked 1/4,1
9 têtards,1
4 to 8 days advanced,1
SKULL 50% OSS; BURSA 3 X 1 MM;,1
4 days (?),1
SKULL 30% OSS; BURSA 3 X 4 MM;,1
JUV (BY PLUAMGE); BURSA NOT FOUN,1
SUBADULT ; BURSA 25 X 17 MM;,1
NESTLING/FLEDGLING; BURSA 7 X 6,1
almost pipped,1
NO BURSA; SKULL 100% OSSS.,1
"JUVENILE ; BURSA FLESHY, 1 X 1 M",1
Adult based on plummage,1
Larvae lot of 1,1
About three-quarters,1
"Large embryos, Infertile",1
8 or 10 days advanced,1
infertile (begun today),1
Incubation 4 days in each,1
Fresh To Advanced,1
14 year,1
embs,1
Fresh To Two Thirds,1
2 YR 7 MO,1
tissue taken (DGM),1
one-fourth incubated,1
About one-sixth,1
1 Infert.; Others With Large Chi,1
L:173mm; EXT:286mm.; age by plum,1
blood & tiny bones,1
L:9.5in; TS:1&5/8in; TL:4in; WCH,1
L:198mm; WCH:99mm; CUL:12.3mm; T,1
L:243mm; TL:70mm; TS:48mm; WCH:1,1
WCH:105mm; CUL:13.1(?)mm; L:200m,1
Begun. One slightly damaged.,1
L:14.25in; EXT:26.5in; age by pl,1
"Adult, Liver Tissue taken",1
Spawn,1
incub.,1
"6 years, 3 months, 17 days",1
"1 fresh, 2 very slight trace of",1
Skull incompletely ossified,1
ACC 2014-440:  cracked - late st,1
BURSA 5 X 3 MM; SKULL 5% OSS.,1
slight/dead to advanced-viable,1
Eggs perfectly fresh,1
NO BURSA; SKULL 69% PNEUM.,1
"fresh/infertile, trace",1
"small embryos , 2 addled",1
Five eggs rotton; eight eggs alm,1
Larvae/Juveniles,1
SY; BURSA 14 X 8 MM,1
HY PLUMAGE; NO BURSA [?],1
Position,1
>10 years,1
2467 advanced; 2468 moderate,1
SY; BURSA 3 X 2 MM,1
ADULT**,1
20 ADULT; 2 JUVENILE,1
BURSA 20 X 15 MM,1
46 YR,1
Two begun; 3 infertile,1
1 addled egg and half a shell,1
cam,1
8 ADULT; 11 JUVENILE,1
CUL:62.6mm; WCH:136mm; TS:38.6mm,1
L:134mm; EXT:220mm.; age by plum,1
L:241; EXT:381; WCH:119; TL:93 m,1
"Two eggs had embryos forming, on",1
third winter  MASS,1
gray pelage evident.,1
WCH:98mm; age by plumage,1
one day at most,1
L:139mm; EXT:211mm; WCH:65.70mm;,1
"#1, fragments only, eggshell thi",1
4Y 7M 15D,1
juvenile (23 days),1
17 young-of-the-year,1
depends,1
juvenile and larva,1
Not,1
fresh 4,1
"1-Showing blood, 2-Infertile",1
immat.+ tétards,1
All 5 Eggs Fresh,1
SKULL 10% OSS; BURSA 18 X 15 MM;,1
middle stage,1
fragments of hatched eggs,1
BURSA 5 X 5 MM; SKULL 100% PNEUM,1
BURSA 6 X 2 MM,1
JUVENILE ; BURSA 30 X 10 MM;,1
BURSA NOT FOUND; SKULL 25% OSS,1
25 DAYS.  COLL C.E. DOE.,1
about 1/4 to 1/3,1
SKULL 0% OSS; BURSA 8 X 6 MM;,1
1St Sum-Ad. Win?,1
"1 egg fresh, 2 eggs advanced",1
"Ad-3 Yr,11+Mo",1
4 unincubated 1 fresh,1
"fresh, addled - 2/3 gone",1
about 1/3 started,1
2.0g fresh,1
No trace in any,1
Cowbird fresh gnatcatcher 3-5 da,1
"Robin considerable, Cuckoo fresh",1
jg,1
Showing in 3,1
adult; 14 mo 8 day,1
One fresh; 1 soft embryo- also h,1
"started, infertile",1
2 days.,1
hard set.,1
fresh to about 5 days,1
1 egg; 1 young predated,1
"BURSA 15 X 17 MM, THIN WALLED",1
"Medium sized embryo, feathers pr",1
Osprey--small embryo; Canada Goo,1
Two-thirds Advanced,1
skull 5% ossified,1
infert.,1
Half incubated and addling,1
BURSA 12 X 15 MM,1
showing in 3,1
2 fresh; one slight,1
"1,4 fresh, 2,3 showing blood",1
BURSA 7 X 7 MM; SKULL 75% OSS.,1
approximately 3 months,1
43g,1
BURSA 7 x 6 MM;,1
[sure im.],1
femelle non mature,1
"2.5 YEARS OLD AT DEATH, HATCHED",1
juvenile; 40-65 day,1
2-4,1
"2 fresh, 5 showing blood",1
progressed 4 to 6 days,1
Three-fourths incubated,1
fresh.  Set incomplete,1
"1 fresh, 1 1/3 set",1
partly inc,1
two eggs infertile one 4/5,1
"Fertile, Early Stage Embryo",1
2685 advanced-feathered,1
"showing blood, small  embryo",1
slight (1 infertile),1
L:245mm; EXTT:354mm.; age by plu,1
15-20 days,1
WCH:55.9; TL:47.1; BL:7.5; TS:17,1
L:190.0mm; EXT:383.0mm.; age by,1
had started,1
"10 hatched, 1 broken",1
#1: Large embryo. #2 Not recorde,1
L:235mm; EXT:394mm; WCH:127mm; T,1
L:4&3/8in; EXT:6.75in; WCH:2.75i,1
"2 bad eggs, 2 young.",1
adult; 324 day,1
29 tadpoles,1
L:179mm; age by plumage,1
L:14.50in; EXT:24in; WCH:6.50in;,1
ABOUT 11 MOS,1
L:240mm; age by plumage,1
Adult tail tissue clip,1
See also Figure 16,1
L:399mm; WCH:189mm; EXT:640mm; a,1
Variable from slight to small em,1
ad (by plum),1
adult; 129 day,1
WCH:112 mm.; age by plumage,1
Rotten; adult still incubating.,1
Ready to hatch. 1 broken,1
169days,1
1+ Years Old,1
têtards et oeuf,1
Advaned,1
EMBRYO*,1
none apperent-2 days,1
"1 addled, 1 3/4 inc",1
HY; BURSA 24 X 8 MM,1
Advanced  consid.-,1
quite incubated,1
far advanced: TOUGH embryos,1
fresh. Additional information on,1
1 oeuf n°2,1
"Egg #1small embryo, #'s 2 and 3",1
"1 year, 10 months 11 days",1
2 young in nest,1
fresh and done,1
Not recorded.  One egg given to,1
"2 fresh, 2 showing blood, 2 very",1
Trace (blood),1
juvenile; not fully ossified,1
HY; BURSA 10 X 89 MM,1
adult; 393 day,1
WCH:312; TL:136.2; CTO:39.1; TS:,1
L:7.25in; EXT:12in; WCH:4.75in;,1
Small embryo; cracked and rotten,1
second winter  MASS,1
"2 JUVENILE, 10 ADULT",1
9 ADULT; 8 JUVENILE,1
L:192mm; EXT:335mm; age by pluma,1
L:219mm; WCH:110mm; CUL:12.3mm;,1
K5+,1
3 fresh; 3 started,1
"Failed, two clutches (recycle)",1
Two weeks advanced,1
"Far advanced, younf fully formed",1
"Slight, one egg infertile",1
slightly congealed,1
slightly coagulated,1
Pt. inc.,1
Spoiled,1
one -half,1
almost,1
one sixth to fresh,1
slight in both eggs,1
about 1/4th- one infertile,1
Well along; embryos,1
Trace or small embryos.  Incubat,1
Fresh to just begun,1
Advanced 1/5,1
Fresh:2,1
2423 advanced-feathered; 2425 no,1
Yellow-billed Cuckoo highly incu,1
corrid. (?),1
old downy-Juv.,1
slight (0.5),1
2 small embryos; 1 fresh,1
BURSA NOT FOUND;SKULL 100% OSS.,1
juv.sk. clear,1
ad.? 4th?,1
ad sk.,1
SKULL 100% PNEUMATIZED; NO BURSA,1
"Egg #19, EDE; Egg #20, infertile",1
adult; skull fully pneumatized,1
Egg found addled in nest.,1
chicked,1
"1 infertile, embryos formed",1
adult; 546 day,1
"""""""FEMALE: PLUMAGED; BURSA 4 X 4 M""",1
Fresh laid,1
Nest fledged 3 young,1
full age,1
"98-SF01-ES-1, hacked",1
one half in all,1
Fully developed,1
fresh - incomplete,1
1 incubated (2 young),1
nearly 3/4 incubated,1
Slight. 2 eggs. Apr. 13.,1
Juvenile (fledgeling),1
1-9 small embryos; 10-14 fresh,1
2 yr?,1
10 young-of-the-year,1
1000 UNKNOWN AGE,1
Fragemnts only,1
OVER,1
ad.sk.comp.oss.,1
femelle gravide,1
3 1/2 months,1
2 commenced 2 fresh,1
+/- 1 year,1
"1x20%, 2 rotten",1
Adult - 5 years,1
30 days postadult moult,1
Skull SNO Large 183 mm,1
L:253mm; EXT:390mm; age by pluma,1
L:9.5in; TL:3.25in; WCH:4.75in;,1
L:243mm; WCH:114mm; EXT:390mm; a,1
"""L:4.84""""; EXT:7.54"""".; age by plum""",1
L:141; EXT:209; WCH:63; WFL:65;,1
L:9&3/8in; EXT:17&1/8in; WCH:5&1,1
advanced in 5 eggs,1
Showing blood-small embryos,1
Fresh (2 Lost),1
mature sk.,1
"1 addled, 1 live bird",1
would have to make,1
Fresh to 1/2 advanced,1
"nearly full, infertile",1
At least 10 days,1
skull 15 % ossified,1
"1-embryo visible, 2-embryo large",1
fresh in each,1
"showing in 8, 4 fresh",1
Started-nest empty on the 29th &,1
Eggs slightly incubated,1
fresh (trace in two),1
6 larvae,1
Nearly 2/3,1
Hatched in wild and produced 3 y,1
Well along (5-6 days),1
fresh/begun,1
1 infertile - 1 advanced,1
208 WEEKS,1
Egg cases (empty),1
Fresh; trace in two,1
nearly adult,1
3rd. summer,1
0YR 1MO 17D,1
Hatched on 27 April 1996,1
faintly,1
50day min.,1
NO BURSA; SKULL 40% OSS.,1
chicks piping,1
slight & advanced,1
"#1: medium embryo, #2: fresh, #3",1
Embryos at stage where eyes well,1
fresh. 2 badly broken,1
3 sets fo fragments from ground,1
full grown embryos,1
DISCREPANCY.,1
nearly a week advanced,1
HY; BURSA 12 X 17 MM,1
"2 begun, 2 a fifth",1
BURSA 21 X 8 MM,1
"Hatching, 1 egg",1
adult; 358 day,1
adult; 11 C mo 9 day,1
Slight. 2 on Feb.13,1
adult; 2 mo 23 day,1
"one rotten, four far advanced",1
"Adult Male, total length (visual",1
"Adult, ca 65 cm total length",1
"Adult, Tissue-liver",1
From fresh to 2/3 advanced,1
sk.case soft,1
imm.transp.sk.,1
fresh & 3 days,1
almost half,1
3 Male Eyases Produced,1
"Jar #12; fragments, infertile",1
all from 2nd clutch; 98-SC01-ES-,1
Fresh - nest deserted,1
"1 fresh, 4 half hatched, 1 nearl",1
incub,1
held 3 eggs June 19,1
Larger embryos: 4,1
started yesterday (23),1
4/5. Eggs un blowable and lost,1
#8 water checked,1
About one half.,1
"One very slight, others fresh",1
"5 fresh, 2 with blood, 2, with s",1
showing blood:4,1
about 1/2; 1 infertile,1
Infertile/addled,1
"#1large embryo, 2,3,4,5,6,7 and",1
fair sized embryos (deserted),1
"Three eggs infertile, two others",1
Fresh : -1,1
large Embryo,1
About 5 days being in all,1
addled and deserted,1
Ramphocelus-fresh; Molothrus-tra,1
Vbl from fresh to considerable,1
"Begun, one egg a yolkless runt",1
BURSA 30 X 15 MM;,1
advanced-viable to hatching,1
2 well incubated,1
"just started, bloody, embryo",1
Fresh- Apr 13 nest finished but,1
host + 1 c.b. slightly incubated,1
Leg.,1
"2 fresh, 2 about 5 or 6 days",1
5 spoiled eggs and tow young bir,1
1/5 advanced,1
begun one egg addled,1
1 ind. ad.,1
14-16 days after eruption of arms,1
"Egg 3 fresh, all other eggs trac",1
One one-half; one fresh,1
about 50% to fresh,1
nearly finished,1
7/8 hatching,1
embryos rather large but soft,1
Needs translatioin,1
1 egg only incubate,1
bad egg,1
"2-embryo visible, 3-embryos larg",1
12 mi,1
stade 41,1
t. 12x7mm,1
adult; 8 yr 8.5 mo,1
21 WEEKS. WITH MICH.WASHTENAW,1
adult? skull,1
All eggs two-thirds incubated,1
Transformer stage 6,1
144 adult,1
Skull fully oss,1
Infertile- nest also contained 6,1
Fresh (perfectly),1
adult; 17 yr 10 mo 10 day,1
297 unknown,1
Egg hatching,1
Embryo or hatchling,1
0 [days],1
NO BURSA; SKULL 50-% OSS.,1
(Yg.),1
NESTLING; BURSA 12 X 12 MM,1
"WILD BORN INDONESIA, BOUGHT BY M",1
MIDDEN,1
141days,1
free,1
SKULL 50% OSS; BURSA 6 X 3MM;,1
trace to fresh,1
ADULT MALE PLUMAGE; BURSA FLESHY,1
SKULL 100 OSS; NO BURSA,1
1 juvenile with eggs,1
L:222mm; EXT:342mm; WCH:103mm; B,1
ABOUT 195 DAYS,1
"1 fresh, 2 incubated",1
Sire/Dam 82/92 C1E1,1
"3 adult, 1 medium",1
10-12 UNKNOWN AGE  LNS Note,1
L:5&3/8; EXT:8&3/8.; age by plum,1
"3 of host + cowbird slight, 1 ho",1
Orioles(1 missing)- several days,1
L:127mm; EXT:147mm.; age by plum,1
avec embryon,1
<12 år,1
host small embyros (see card),1
4 Fresh. 3 Just started,1
"3 infertile, 1- incubated 1/4",1
"Intact, infertile egg; yolk inta",1
Frais,1
"deserted, sl. Hardened",1
Egg hatched manually--young weak,1
up to 25%,1
WCH:103mm; L:215mm; EXT:328mm; B,1
L:205mm; WCH:109mm; TS-m:24.8mm;,1
L:248mm; EXT:380mm; age by pluma,1
Egg 71 died at pipping in the la,1
Two of four eggs hatched.,1
varying from 1/4 to 1/3,1
1/2 had dried feathers and dead,1
"#1 No inc, #2 No yolk. Nest cont",1
"just started, one runt infertile",1
cold in nest--addled/no developm,1
Begun in a part of the eggs,1
Unincubated And Slightly Addled,1
L:15in; TL:3in; TS:1&5/8in; WCH:,1
No development-yolk partially so,1
"98-MC27-ES-2 - 2nd clutch, lower",1
"new territory; 98-SF09-ES-1, no",1
L:203mm; EXT:355mm; WCH:115mm; a,1
1st.-2nd.?,1
L:10.50in; EXT:17in; WCH:6in; TL,1
11 ADULT; 9 JUVENILE,1
"Eggs 48,50 hatched; eggs 47, 49",1
500 UNKNOWN AGE,1
Fledged at least 1 young,1
Sligt,1
YGS,1
"one nearly fresh, one nearly hal",1
one egg slightly addled and two,1
anm.,1
Advanced-10 days,1
presumably only 2 days but rathe,1
L:223mm; EXT:332mm; WCH:109mm; B,1
"3 eggs from 3 nests, all abnorma",1
"3 fresh, 1 infertile",1
3086 slight,1
"Eggs 179,180 hatched in lab; egg",1
2 showing blood; 1 small embryo,1
0% ossified,1
slight (bloody + jelly),1
9 YEARS. ARTICULATED,1
Well begun. 1 almost fresh.,1
"95EGG002, glued for educational",1
slight to trace of embryo,1
2 MO 26 D,1
WCH:404 mm.; age by plumage,1
Juv. Nestling,1
-Ad,1
Somm,1
359,1
35.22months,1
297 days,1
286 adult,1
U-1St Summer?,1
13 mos.,1
"3 JUVENILE, 1 ADULT",1
6+,1
of 2 months,1
sk. 1/5 oss.,1
Two-thirds; 1 infertile,1
2 had pipped,1
14 days post laying,1
NESTLING/SMALL FLEDGLING; BURSA,1
CAPTIVE HATCHED 5 MAY 2003,1
HATCHED 13 APRIL 2001 (SAN ANTON,1
"BURSA 7 X 9 MM, SKULL 100% PNEUM",1
BURSA 4 X 4 MM; SKULL 25% PNEUM.,1
BURSA 16 X 5 MM; SKULL 100% OSS.,1
3 Weeks,1
Skull ossified 80%,1
Runt Egg,1
"4 large embryos, 2 small embryos",1
ault skull,1
About 1/3rd,1
From Fresh to 1/5,1
Various; one fresh,1
1 fresh; 1 small embryo,1
Variable from a trace to slight,1
mishapen & infertile eggs,1
HATCHED 1988,1
PURCHASED OCTOBER 2002 FROM BELG,1
All Eggs Small Embryo,1
ad (?),1
Imm. 5 days old,1
"3 eggs incubated, 1 egg fresh",1
SKULL 100% OSS; BURSA 17 X 13 MM,1
Less than a week.,1
"""WCH:3.77"""", 95.76mm; TL:2.58"""", 65""",1
TS:15.55; TL:56.45; TL:57.5; BL:,1
SKULL CA. 20% PNEUM,1
Eggs (many broken),1
2 fresh & 1 incubated,1
ad (2 yr),1
2 JUVENILE*; 1 ADULT,1
sk.95 oss.,1
sk.unoss,1
365 days,1
ad (2+ yr),1
"none, 5/21/05 fresh",1
6 yrs.,1
61 months,1
3Y/4Y; NO BURSA,1
68 unknown,1
39 WKS,1
leary,1
Discarded from nest,1
282 adult,1
197 adult,1
Male and Female Adults,1
20 I met my guru,1
"1,2,4,5,6,7 fresh; 3 small embry",1
adult; 4 mo 5 day,1
imm. sk.80,1
cub; newborn,1
c.5yrs,1
3rd-4th,1
2116,1
3-4 YEARS,1
533 days,1
"Chick, 6 days",1
About One Fourth,1
Small embryo. Pellets collected,1
adult; 2 yr 6 mo 5 day,1
adult; 11 mo 24 C day,1
on pt of hatching,1
adult; 238 day,1
unknown sex. Range Status,1
spp. rest,1
adult; 28 mo 3 day,1
SKULL 75% OSS; BURSA 7 X 5 MM;,1
Juv.; Sk.Unoss.,1
less than 1 year,1
small embryo & showing blood,1
Begun in 5; one infertile,1
"91-22,23 Died Late, See Remarks",1
"3 mature, 5 immature, 2 larvae",1
"Soft, well formed embryos.",1
L:10.5in; EXT:22&1/8in; WCH:7&1/,1
SY; BURSA 18 X 11 MM,1
BURSA 3 X 2 MM; SKULL 100% OSS,1
Incubated 21 days; Large embryos,1
juvenile - fledgling,1
5 Days / 9 Days,1
3795 slight,1
89 days.,1
3556 adv.-feathered.,1
very advanced - dry in shell,1
4 young 1 egg,1
505 days,1
LARVA-AMMOCOETE,1
HY; NO BURSA [?],1
All-large embryos,1
"med embroys, 2 fresh? Infertile?",1
"Slight, but begun in some",1
young much formed,1
L:147.32mm; EXT:264.16mm; WCH:83,1
HY (< 7mo),1
1897-98 fresh,1
"#2 Trace of blood, #1, 6 Very sm",1
Fresh. Probanly just laid.,1
1 gone; 4 poor,1
1 not fertile; the other ready t,1
"2 days (4), fresh (2)",1
"SKULL 100% OSS; BURSA 5 X 2 MM,",1
Late July-late August,1
6998,1
"ADULT; 19 FEMALE*, 29",1
Died Large Embryo,1
Fresh to half-completed,1
slight in one egg,1
"robin fresh, 3 crested just star",1
2 just started; 1 - 1/4,1
"Badly incubated, 10 days or more",1
"91-95 Died At Pip, See Remarks",1
SKULL 75 % OSS; BURSA 3 X 2 MM;,1
"begun, one dropped",1
held 3 - May 13,1
"1 slight, 1 advanced",1
E-E-a-a-A,1
Transformer stage 6 or 7,1
"One-1/2, Two- 1/3, Two- fresh.",1
PWSEGG15; eggshell section (frag,1
Age 22 days,1
adult; 475 day,1
[Im.!],1
8 days post-laying,1
3 May 1976,1
10 MONTHS OLD,1
Within 24-48 hours of hatching,1
"4 eggs fresh, 4 just begun",1
imm. fledging,1
2196-97 moderate,1
PURCHASED BY MIAMI METROZOO 5 JU,1
medium lateral skull windows,1
HY; BURSA 15 X 5 MM,1
378 days,1
2 Addled Eggs Plus Fragments,1
"Eggs #33,34 hatched in captivity",1
fresh to half,1
181 WEEKS,1
JUV; BURSA 10 X 4 MM,1
Formed embryos in all,1
Feathered Embryo,1
begun (1 week),1
4451 no development,1
3 young in nest,1
"2 hacked, 1 radioed; 97-SC07-ES-",1
2 formed,1
embryos well begun,1
About 5 to 8 days,1
"Egg #1fresh, #'s 2 and 3 very la",1
"One egg fresh, others- a trace o",1
BURSA 17 X15 MM,1
NO BURSA; 3Y?,1
Fresh except for the first laid.,1
Information not given,1
"Inc observed 3/20/84, 2 eggs pre",1
Within a few days of hatching,1
commenced 1/2,1
[Winter or immature],1
Adults + Egg,1
cracked-dead-slight-yolk&albumen,1
"Female, shed skin taken as tissu",1
L:258mm; EXT:360mm.; age by plum,1
L:196mm; WCH:96mm; TS:22.2mm; CU,1
WCH:515 mm.; age by plumage,1
variable but all slight,1
"1 fresh, 1 slightly fresh, 1 lig",1
2 JUVENILE; 2 ADULT*,1
5 tadpoles,1
held 3 eggs 11 Jun,1
447 adult,1
3 Fresh; 2 Started,1
"Three egg- well advanced, 1 egg-",1
12+ years,1
Sound,1
"5 years, 11 months, 3 days",1
Flesh,1
1 tétard,1
embryon n°2B,1
5.28 months,1
"1/22-2/25, hatching unknown but",1
"Two young fledged, one egg addle",1
1) 1.3g showing blood 2) 1.32g s,1
"fresh, 2nd laying?",1
had not fledged,1
sk not comp oss,1
1 blood - 1 fresh,1
"pronounced, embryo visible, a la",1
23.47months,1
Moderately,1
imm.sk.n.f.oss.,1
Very much advanced,1
shell from hatched egg,1
EXT:815mm.; age by plumage,1
6j,1
"2 MALES, 2 FEMALES",1
EXT:502mm.; age by plumage,1
of specimen.,1
chick (9-10d,1
"3 years, 10 months",1
2 ADULT; 3 JUVENILE,1
5 ADULT; 8 JUVENILE,1
6 K,1
313 days,1
13 Years,1
L:150mm; EXT:199mm.; age by plum,1
L:7.45in; EXT:12.12in; TL:3.20in,1
IMMATURE ; SKULL INCOMP. OSS,1
larvae; age 18 days,1
Set complete July 17.,1
"Egg #1, broken; Egg #2, fragment",1
1 Week (nest held 3 eggs 8 days,1
Large Embryos; 1 Addled,1
Fresh (one egg) the other incuba,1
Small feather stage; one egg inf,1
Advanced about one third,1
Well advanced ( 1 infertile),1
13 MOS,1
1 soft,1
"3 years, 5 months",1
sub-adult (34 days),1
SKULL FULLY PNEUM; BURSA CA. 4 M,1
"NO BURSA, SKULL FULLY PNEUMATIZE",1
"BURSA 8 MM DIAM, CA 2 MM HIGH; S",1
103 WKS.,1
2 må,1
BURSA 9 X 6 MM; SKULL 100% OSS.,1
"2 Large embryos, 1 infertile",1
Well begun - 1/2 advanced,1
Adavanced,1
Both broke in nest; #1 fragments,1
4 days- 2 eggs on 13 May,1
held 4 yesterday,1
HATCHED 14 MARCH 2000; PARENTS C,1
Slight to well along.,1
abot 10 days incubation,1
"slight in 2 eggs, other egg fres",1
8-10 mos.,1
3 YR 10 MO,1
"Slight, one egg addled",1
evenly started,1
3 chicks fledged,1
All Advanced About One Half,1
fresh ( one egg + blood vein in,1
"Slight, 1 Infertile",1
Medium incubated,1
adult; 3 mo 12 day,1
"WILD CAUGHT IN INDONESIA, PURCHA",1
SKULL CA 95% PNEUM,1
NO BURSA; SKULL 25% OSS.; SY BY,1
SY; BURSA 8 X 6 MM,1
Wayne C. Starnes,1
HY; BURSA NOT FOUND; SKULL 0% OS,1
HY; BURSA NOT FOUND; SKULL 20% O,1
DEFINITIVE PLUMAGE; SEEMINGLY TR,1
10 Yrs,1
chick (5 da),1
2408 moderate,1
(2-3 eggs full clutch),1
imm.- f.i.o.,1
sk. 1/2 double,1
JX,1
2 year 4 months,1
L:9.75in; WCH:5&3/16in; TL:3&5/8,1
WCH:304; TL:137.4; CTO:40.3; TS:,1
Immature/fledgling,1
Female Gravid,1
sk.complete,1
"Adult, SVL 63 mm, Tail 58 mm",1
8 mo,1
L:245mm; EXT:403mm; WCH:118mm; a,1
skull gran.,1
3 yr.  Date unknown,1
2 YEARS,1
24.7mm,1
5 young + 1 egg (1-2.5 weeks old,1
"1 fresh, incubated, medium",1
10+/- days,1
four-fifths,1
"Female, with 10 large eggs",1
"Male, SVL 319mm, Tail 64 mm",1
Barely Begun (1 Or 2 Days),1
neonate; 31 day,1
Female with eggs,1
"""""""small""""""",1
Skull double,1
"13 hatched, 10 broken",1
"3 showing, one fresh",1
SKULL 25% OSS; BURSA 10 X 6 MM;,1
skull 100 % ossified,1
HATCHED 4 JUN 2000 (SAN DIEGO ZO,1
NO  BURSA.;,1
SKULL 90% OSS.; BURSA NOT FOUND,1
IMM/JUV,1
BURSA 9 X 14 MM,1
U-Juv.-Imm.,1
Imm.; Sk.50%Oss.,1
SUBADULT MALE PLUMAGE; NO BURSA;,1
"begun, about 3 days",1
fresh? Lumpy yolk,1
2192-93 slight,1
Unfresh,1
"one egg fresh, other egg showing",1
"SKULL 30% OSS; BURSA FLESHY, 5 X",1
IMMATURE ; BURSA 5 X 5 MM;,1
"BURSA 4 MM WIDE AT BASE, CA 3 MM",1
"1 large embryo, 1 runt egg",1
1)showing Blood 2)small Embryo,1
Addled (abandoned),1
SKULL 100% OSS.; ADULT ALTERNATE,1
1 chick 2.5 weeks old + 1 egg,1
From 79 eyrie which fledged youn,1
Fresh & deserted,1
1 OF 2 JARS,1
3 or 4 days-well begun,1
16.73 months,1
17.27 months,1
Slight (4 days),1
juv.sk?,1
1 egg & 1 young 3 weeks old.,1
L:225mm; WCH:130mm; CUL:23mm; TS,1
46 days old,1
"Egg #31, Infertile; Egg #32, LDE",1
"fresh in two, just started in on",1
"2 fresh, 1 trace, 3 slight",1
Begun; about 2 days,1
fuc?,1
adult; 127 day,1
Skull half ossified,1
larvae; age 42 days,1
"Adult by penis, testes",1
(finally) Vble trace to s. embry,1
573 adult,1
Vireos about 1/2; Cowbirds ready,1
"1 slight, 3 fresh",1
2 very large embryo; 2 large emb,1
Just begun-one egg fresh,1
Comemnced,1
juvenile; 29 day,1
juvenile; 7 day,1
Freshly addled,1
estimate 32-36 months.,1
5 hatched in wild,1
Some of the eggs seem quite fres,1
73 months,1
All One-half Incubated,1
Hatched in wild; Four young hatc,1
"98-MC06-ES-1, traditional eyrie,",1
974,1
d.,1
as more than 24 years,1
small embryos in 3 host and cowb,1
499,1
22.13 months,1
23 mos.,1
"1 trace, 1 embryo",1
adult; 19 yr 1 mo 28 day,1
22.1 months,1
1 egg addled; 1 egg large embryo,1
adult; 5 mo 5 day,1
juvenile hatchling,1
1/3-addled,1
Soft embryos in both,1
"Larvae, lot of 16",1
Three forths,1
2 y,1
JV; BURSA 2 X 2 MM; SKULL 0% OSS,1
"Hatched on 23rd day of incubation, sex organs not discernable",1
No trace,1
5 weeks,1
"Fresh (one egg on 4, May)",1
SUBADULT ; BURSA 13 X 8 MM;,1
1st stage,1
"white thick-yolks, bloody & stri",1
"5 fresh, 1 slight",1
BURSA 6 X 3 MM; SKULL 100% OSS.,1
variable (3 days) slight to trac,1
"Juvenile, SVL 662 mm, Tail 239 m",1
L:171; EXT:291 mm.; age by pluma,1
PARR,1
NO BURSA FOUND; SKULL FULLY PNEU,1
Incubated Slightly,1
2 addled,1
*[1st nupt. ?],1
1 yr  2 mo.,1
Juv. ? 3 yr.,1
adult; 1 yr 8 mo,1
"six fresh, two advanced",1
