island,reps
St Eustatius,8
St Francis Island,3
St François atoll,2
St George Island,1
St George's,1
St Helen's,4
St Helena,750
St Helena Island,9
St Jago,1
St John,1
St Joseph,2
St Joseph atoll,1
St Joseph's Atoll,2
St Kilda,10
St Kilda Island,1
St Kitt's,28
St Kitts,30
St Lawrence Island,3
St Lucia,26
St Martin,1
St Martin's,87
St Martins,6
St Mary's,1009
St Mary's Island,7
St Marys,2
St Matthew Island,1
St Michael's Mount,1
St Paul,1
St Paul Island,3
St Paul's Island Labrador,1
St Simons Island,1
St Thomas,197
St Thome,2
St Vincent,306
St Vincent Island,1
St Vincents,10
St. Agnas,2
St. Agnes,261
St. Aignan [Misima],3
St. Apul,1
St. Barthelemy,11
St. Bartholomew Island,1
St. Barthélemy,413
St. Barthélemy / Sint Maarten,2
St. Barthélemy I.,17
St. Catherine's Island,3
St. Catherines Island,70
St. Charles,19
St. Christopher,415
St. Croix,3165
St. Croix I.,232
St. Croix Island,1181
"St. Croix, I.",1
St. Croix?,1
St. David's I.,3
St. David's Island,191
St. Davids,142
St. Davids Island,3
St. Eustatius,207
St. Eustatius I.,25
St. Francis Island,1
St. Francois Atoll,2
St. François Atoll,13
St. François atoll,5
St. Gallen,3
St. George,31
St. George Id.,21
St. George Island,202
St. George's,4
St. George's I.,3
St. George's Island,492
St. Georges,389
St. Georges Island,14
St. Helen's,2
St. Helena,69
St. Helena I.,1
St. Helena Island,3
St. Hélène,1
St. James Island,10
St. Jan,7
"St. Jean, St. Croix en St. Thomas",1
St. John,28539
St. John I.,23
St. John Island,1154
St. John's Island,12
St. Joseph Atoll,166
St. Joseph Island,23
St. Joseph atoll,3
St. Joseph's Atoll,14
St. Kilda,15
St. Kilda I.,6
St. Kilda Island,6
St. Kitts,166
St. Kitts & Nevis,31
St. Kitts I.,3
St. Kitts Island,5
St. Lawrence,8
St. Lawrence Id.,13
St. Lawrence Island,19
St. Lucia,73
St. Lucia I.,767
St. Lucia Id.,1
St. Maarten,42
St. Marguerite Island,2
St. Marie I,1
St. Marten,15
St. Martin,99
St. Martin I.,4
St. Martin Island,1
St. Martin's,179
St. Martins,2
St. Mary's,328
St. Mary's Island,3
St. Marys,9
St. Matthew,27
St. Matthew I.,7
St. Matthew Id.,5
St. Matthew Island,113
St. Matthias Group,59
St. Michael,7
St. Patrick's Island,46
St. Paul,94
St. Paul Eiland,1
St. Paul Id.,133
St. Paul Island,633
St. Paul Island (Nuns'Island),1
St. Paul River,4
St. Paul island,2
St. Paul's Island,1
St. Pauls River,5
St. Pierre Island,14
St. Rogatien Bank,6
St. Simon Island,5
St. Simons Island,1
St. Theresa Island,1
St. Therese Island,1
St. Thomas,26256
St. Thomas I.,97
St. Thomas Island,904
St. Thomas [Zaire],1
St. Vincent,1047
St. Vincent I.,4
St. Vincent Island,9
St. Vincent's,2
St. vincent Island,1
St.-Barthélemy,1
St.-Paul I.,1
St.François Atoll,1
StLawrence Island,1
Stack Rocks,1
Staffa,21
Stag Island,1
Stage,18
Stage Island,15
Stanchion Rock,2
Staniard Cay,46
Stanley Island,3
Stansburg Island,1
Stansbury,3
Stansbury Island,3
Star Island,9
Star Keys,1
Star Mountains Dist.,3
Starboard Island,3
Starbuck,48
Starbuck I.,3
Starbuck Island,38
Starling Island,1
Starve,5
Staten,1
Staten Id.,11
Staten Island,152
Staten Staten,1
Station Island,7
Staton Island,2
Steamboat Island,3
Stearing Island,5
Steep Head Island,1
Steep Holm Island,1
Steeple Jason,2
Steisay,2
Step Stone Island,2
Stephen Id.,1
Stephens Island,14
Stephens island,1
Steward Island,3
Stewart,68
Stewart Eiland,1
Stewart Is,2
Stewart Island,1173
Stewart Island (Rakiura),7
Stewart [Bermuda],1
Stewart island,1
Stewart's Cay,4
Stingray,45
Stingray Shoals,13
Stirling Id.,1
Sto. Antao Is.,1
Sto. Antonio,1
Stock,4
Stock Island,21
Stockholm Island,3
Stocking Island,2
Stoelmanns Eiland,2
Stoelmans Eiland,1
Stoelmans eiland,2
Stoelmanseiland,4
Stokes Island,1
Stokholm Island,2
Stone Horse Shoal,1
Stone Islands,1
Stonecutters Island,1
Stoney Island,6
Stonington Island,18
Stony Island,12
Stord,1
Storey Island,13
Storm Island,18
Story,1
Story Island,1
Straat van Madoera,1
Stradbroke,13
Stradbroke Is.,2
Stradbroke Island,21
Straightsmouth Island,2
Strait Island,1
Strangers Cay,19
Stratton,42
Strawberry Island,6
Strawn Id.,20
Strawn Island,4
Streymoy,103
Stroma,5
Stromboli,1
Stromness Island,1
Stromo,32
Strongtide,3
Strongylo,1
Stronsay,2
Strophades,1
Stuart,21
Stuart [?],1
Stubbs Island,5
Stump Island,2
Sturtevant,1
Stuward Isl.,3
Suau,2
Subu,1
Subuyan,2
Succoro,2
Sucia,18
Sucia Island,16
Sud Island,34
Sud est Isl.,1
Sudan,414
Sudest,35
Sudest (Tagula),1
Sudest Island,550
Sudest [Tagula],30
Sudh,10
Suduroy,13
Suemez Island,351
Sugar,20
Sugar Cay,69
Sugar Id.,3
Sugar Island,24
Sugar Loaf Cay,1
Sugar Loaf Key,6
Sugarbush Island,4
Sugarloaf Island,15
Sugarloaf Key,127
Sugashima,3
Suhm,2
Suhm Island,1
Sui Island,1
Suisha,1
Sukabumi,3
Sukkertoppen Island,1
Sukkwan Island,232
Sukumo Island,5
Sula,2
Sula Besi,3
Sula Besi [Sanana],1
Sula Bessi,5
Sula Bessie,1
Sula Isl,1
Sula Isl.,1
"Sula Isl., Soela Bessi",3
"Sula Isl., Sula Bessi",2
Sula Island,2
Sula Islands,1
Sula Mangola,5
Sula Mangoli,1
"Sula, Kepulauan",3
Sula-Besi,1
Sula-bessi,1
Sula-mangoli,1
Sulabes,8
Sulabesi,28
Sulade Island,92
Sulamangole,3
Sulawesi,18153
Sulawesi (Celebes),1
Sulawesi Barat,1
Sulawesi I.,31
Sulawesi Id.,25
Sulawesi Island,1709
Sulawesi Selatan,16
Sulawesi Utara,13
Sulawesi [Celebes],301
Sulawesi [Celebes]?,2
Sulawesi; Tukangbesi Islands; Binongko Island,1
Sulawesi?,1
Sulei,33
Sulei Island,47
Sull Island,4
Sullivan's,1
Sullivan's Island,4
Sullivan`s,1
Sullivans,65
Sullivans Island,3
Sulphur Island,3
Sulu,18
"Sulu Archip., Sibutu group, Sibutu Id.",3
"Sulu Archip., Tawi Tawi Group, Sanga-Sanga ID.",1
"Sulu Archip., Tawi-Tawi Group, Bongao Id.",2
"Sulu Archip., Tawi-Tawi Group, Tawi-Tawi Id.",2
Sulu Archipel,6
Sulu Archipelago,99
Sulu Archipelago (Jolo),3
Sulu Archipelago; Sibutu Islands; Sipankot Island,1
Sulu Id.,1
Sulu Isl,3
Sulu Island,13
Sulu Sea,1
Sulu island,3
Suluan,8
Suluan I.,1
Sulug,1
Sulus,3
Suluwesi,4
Sulymah River,5
Sumatera,2699
Sumatera Barat,1
Sumatera Utara,20
Sumatra,32079
Sumatra ?,4
Sumatra Barat,1
Sumatra I.,282
Sumatra Id.,11
Sumatra Island,45
Sumatra's Oostkust,1
Sumatra's Westkust,1
"Sumatra, Eiland Samosir",1
"Sumatra, Mentawei eiland",4
"Sumatra, Ophir",5
"Sumatra, Tjoebadak Ophirdistr.",1
"Sumatra, West Sumatra",2
"Sumatra, west",2
"Sumatra, west hoek",1
"Sumatra, westkust",3
Sumatra.,10
Sumatra; Siberoet Island,1
Sumatra; Simaloer,1
Sumatra?,4
Sumba,222
Sumba I.,11
Sumba Island,54
"Sumba, Sandelwood Isl.",1
"Sumba, Selat",9
Sumbawa,296
Sumbawa Besar,1
Sumbawa I.,23
Sumbawa Island,72
Sumerset Island,2
Sumilon,19
Sumilon Id.,88
Sumilon Island,2
Summer Island,4
Summerland Key,135
Sunda,2
Sunda Eiland,1
Sunda Islands,159
Sunday,2
Sunday I.,2
Sunday Island,81
Sunday [Australia],1
Sundstrom Island,10
Sunken Island,1
Sunshine Key,2
Suomen Lahti,2
Suomenlinna,2
Suonda Strait,1
Supiori,8
Supply Reef,9
Suquijor,7
Suqutra I.,3
Suquṭrā,9
Surigao,2
"Surigao del Norte, Prov. Oluasdang, Dinagat ID.",1
Suriname,10
Surprise Id.,4
Surprise Island,2
Surtsey,2
Suruga Bay,16
Suruga Bay -2800~3000m,1
Suruga-wan,1
Susak (Sansego),3
Susak Island,1
"Susak, Otok",1
Susan,3
Susie Island,121
Susisaari,1
Suva,2
Suvadiva,1
Suwadi Island,1
Suwanose-jima,1
Suwanosejima,2
Suwarrow,5
Suwarrow Atoll,70
Suwarrow Island,3
"Suways, Khalīj as",2
Suðuroy,1
Sv. Ivan,1
Svalbard,24
Sveti Andrija,3
Sveti Andrija (St. Andrea),1
Sveti Andrija Island (St. Andrea Island),1
Sveti Andrija Island (St. Andrea),1
"Sveti Vlas, near Nessebar",1
Swain's Island,13
Swains,22439
Swains I.,75
Swains Island,532
Swains [Olosenga],15
Swan,43
Swan Cay,6
Swan Id.,6
Swan Is,2
Swan Island,196
Swan Key,11
Swan's,1
Swan's Island,7
Swanson Island,1
Sweden,1
Sweers Island,1
Sweetings Cay,32
Swindle Island,2
Swirl,4
Swona,1
Swona Island,1
Sycomore,1
Sydero,8
Sydney,24
Sydney (=Manra),47
Sydney Harbour,11
Syl,1
Sylt,309
Sylt I.,1
"Sylt Sleeswijk-Holstein, Duitsland",52
Symi,2
Syr Darja,2
Syr-Darja Prov.,6
Syra,35
Syra Island,1
Syros,17
"Sámos, Nísos",3
Sâo Miguel,2
São Jorge,168
São Luiz,1
São Luiz Island,2
São Luís,1
São Luís Island,5
São MIguel,7
São Miguel,4263
São Miguel Island,27
São Nicalau,1
São Nicolau,499
"São Nicolau, Ilha de",8
São Thiago,2
São Tiago,6
São Tiago I.,1
São Tome Island,1
São Tomé,3166
São Tomé & Príncipe,1
São Tomé Island,19
São Tomé e Principe,5
São Vicente,269
São Vincente Island,4
Södra Öddö,1
Söröen,1
Süderoog,2
Săo Jorge,148713
Săo Miguel,503552
T?ai-wan,11
TABAGO,1
TACOMA,1
TAYABAS,1
TEN THOUSAND IS,1
TENERIFE,25
TRINIDAD,8
Ta Id.,14
Ta'u,3
Ta'u Island,1
Ta`u,15
Taam Island,3
Tab Id.,19
Tab Island,38
Tab island,1
Taba,17
Tabad Island,2
Tabago Island,2
Tabalas Island,12
Tabar Is.,6
Tabar Island,1
Tabel Island,1
Tabiteuea,74
Tablas,43
Tablas I.,143
Tablas Id.,224
Tablas Island,385
Table,2
Table Island,31
Taboga,266
Taboga I,1
Taboga I.,6
Taboga Id.,35
Taboga Island,161
Taboga Island ?,1
Taboguilla,2
Taboguilla I.,2
Taboguilla Island,4
Tabu,1
Tabuaeran,63
Tabuaeran (Fanning Island),184
Tabuaeran (Fanning) Atoll,28
Tabuaeran (Fanning) I.,1
Tabuaeran Atoll,29
Tabuaeran Id.,38
Tabuaeran Island (Fanning Atoll),1
Tabuaeran [Fanning] Atoll,1
Taem,2
Taenga,9
Taenga Island,1
Taeniochrysea,1
Tafahi,22
Tafahi I.,1
Tafahi Island,50
Tafea,1
Taganak I.,3
Taganak Island,98
Tagauayan,58
Tagauayan I.,3
Tagelib Id.,2
Tagula Island,123
Tagulandang,3
Taha'a,3
Tahaa,770
Tahaa Island,2
Tahahiva Id.,1
Tahahiva [Island ?]*,1
Tahanea,16
Taheto,1
Tahiti,13978
Tahiti Id.,1
Tahiti Island,27
Tahiti Iti,1
Tahiti [Tahati],1
Tahiti [Taiti],2
Tahuata,1443
Tahuata I.,5
Tahuata Island,206
Tahulandang,5
Tahuna iti,21
Tahuna rahi,21
Tai,3
Tai Id.,2
Tai Island,7
Taiaro,14
Taiaro Atoll,2
Taiena,1
Taihiti,4
Tailevu,56
Tainan,1
Taipa,1
Taipa Island,40
Taiti,2
Taiwan,8993
Taiwan I.,11
Taiwan Id.,3105
Taiwan [Formosa],1330
Taiwan?,1
Tajandoe Island,46
Taju Id.,1
Taka  Atoll,7
Taka Atoll,129
Takairongo Id.,4
Takapoto,7
Takapoto Atoll,146
Takapoto Atoll (Spiridof),1
Takapoto Id.,10
Takara Island,2
Takara Jima Id.,2
Takara-jima,2
Takara-jima Island,4
Takara-shima,2
Takara-zima,2
Takarajima,5
Takarajima I.sland,1
Takarajima Island,3
Takaroa,79
Takaroa Atoll,126
Takaroa Id.,4
Takaroa Island,2
Takashima,4
Takashima Island,5
Take Bone Rate,1
Take-shima,6
Takeshima,26
Takeshima Isl.,37
Taketomi,10
Taketomi Island (Ryukyu Islands),1
Taketomi Jima,1
Taketomi Shima,3
Taketomi Shima Id.,1
Taketomi-jima,14
Taketomi-jima Island,3
Taketomijima Island,3
Taku-shima,7
Takume,73
Takume Atoll,6
Takuu Atoll,13
Talai,1
Talajit,72
Talampulan Island,145
Talant,14
Talaud Island,4
Talaud Islands,26
Talaud Islands; Karakelong Island,5
Talaud Islands; Krakelong Island,1
Talaud eil.,1
Talaud islands,1
"Talaud, Kepulauan",6
Talaut Island,1
Talcan,2
Taleki Tonga Island,1
Taliaboe,1
Taliabu Island,153
"Taliabu, Pulau",9
Talikud,1
Talikud Island,4
Talikud island,5
Talisse Island (Talisei Island),178
Taloud Islands,1
Talsando Island,2
Talu Island,2
Talunkwan,8
Talunkwan Island,2
Tam Island,56
Tamana,2
Tamana Island,2
Tamanquaré,1
Tamavua,1
Tamega-sjhima,183
Tana,10
Tanabe Bay,1
Tanaga,18
Tanaga Island,20
Tanaga Island ?,1
Tanaga-shima,1
Tanager Id.,16
Tanah Djampea,2
Tanah Jampea,88
Tanahbesar Island,7
Tanahdjampea Island,1
Tanahjampea Island,1
Tanahmasa,2
"Tanahmasa, Pulau",1
Tanb Island,3
Tandoyong Island,1
Tandu Rusa,10
Tandubas,35
Tanega Shima Id.,85
Tanega-shim Island,9
Tanega-shima,16
Tanegashima,141
Tanegashima  Island,1
Tanegashima (Tanega),19
Tanegashima (Tanegasima),2
Tanegashima Isl.,31
Tanegashima Island,180
Tanegasima,14
Tanegasima Island,1
Taneya,1
Tanfilyeva,34
Tang. terr.,1
Tanganyika,27
"Tanganyika, Lembeni Same District",1
"Tanganyika, Morogoro District",1
Tangauayan Island,2
Tangawaka Id.,5
Tangier Island,2
Tango,47
Tanguingui Island,41
Tanikely,3
Tanimbar,5
Tanimbar Island,2
Tanimbar Islands,2
"Tanimbar, Kepulauan",9
Tanimber Islands,8
Tanjung Makoi,1
Tanker Island,1
Tanna,732
Tanna I.,3
Tanna Is.,1
Tanna Island,12
Tanoas I.(=Natushima I.),1
Tanu,6
Tanubas,2
Tanzania,111
Taoch Island,8
Taohua Island,1
Taongi Atoll,13
Tap Mun Chau,2
Tapaan,109
Tapaan Island,16
"Tapah, Perak",2
Tapaja,2
Tapeng Bay,2
Tapul,1
Tapul Island,1
Taqua Rocks,15
Tar Island,5
Tar Island.,5
Tara,1
Tara Island,447
Tara-Tara Island,1
Taraika Bay,1
Tarakan Eiland,1
Tarama,45
Tarama-Jima,1
Tarama-jima Island,1
Taramajima Isl.,3
Taramajima Island,1
Taratara Island,17
Tarauru-Roa,84
Taraururoa,16
Taravai,399
Tarawa,57
Tarawa Atoll,430
Tarawa Island,10
Tarawai Island,10
Tare Id.,6
Tarifa Island,2
Tariha Id.,1
Tarikau Id.,6
Taringa Id.,2
Taringa Islet,1
Tarlac,1
Tarloc,1
Taro,6
Taro Island,13
Tarout Id.,1
Tarpon Key,5
Tarpum Cay,9
Tartaroega,3
Tarut Island,4
Tarwa Island,1
Tasman Islands,1
Tasmania,3094
Tasmania Id.,3
Tasmania Island,5
Tasmanien,39
Tasmanië,29
Tat'yana Island,1
Tataan,167
Tatakoto,2
Tatakoto Atoll,13
Tatakoto Id.,4
Tatalan I.,1
Tatara-jima,85
Tatawa Besar,2
Tatoku-jima,2
Tatoosh,58
Tatoosh Island,83
Tatoosh Island ?,1
Tatsumi Reef,5
Tatta Island,2
Tatururoa Islet,2
Tau,32912
Tau I.,2
Tau Id.,13
Tau Island,176
Tau Island (Samoa),99
Taubou Atoll ?,1
Tauini,21
Taukihepa Island,39
Taulud Id.,2
Taumako,538
Taumako Island,230
Tauna,78
Taunga I.,2
Tautra,1
Tautsina I.,5
Tautsina Island,2
Tautua,1
Tauturau,2
Tavenui,102
Tavernier Key,1
Taveuni,1800
Taveuni I.,37
Taveuni Id.,7
Taveuni Island,24
Taviuni,118
Taviuni I.,1
Tavu na Sici,4
Tavua I.,1
Tavunasithi,2
Tawain,4
Tawatawi,2
Tawi Island,1
Tawi Tawi,106
Tawi Tawi Island,4
Tawi-Tawi,5
Tawi-Tawi I.,41
Tawi-Tawi Island,17
Tawi-tawi,1
Tawi-tawi Id.,2
Tawitawi,60
Tawitawi  ?,1
"Tawitawi Prov, Tawitawi Isl.",3
"Tawitawi Prov., Bongao Isl., Bongao area",3
"Tawitawi Prov., Sibutu Isl., Sibutu Hill Area",1
Tayay Id.,1
Taybas,1
Taylor Island,23
Taylor Key,2
Taïti,62
Taïwan,1
Ta‘u,185
Ta‘ū,31
Tchapahipane,3
Te Anu,10
Te Fala,56
Te Ndu,1
Te Nonu,56
Te Palaoa,56
Te Puka I mua,56
Tea Table Key,3
Tean,33
Tearaght Island,34
Teatable Key,1
Teauaone,77
Teba,6
Teba-jima,7
Tehuantepec,10
Teipono Id.,1
Teiteirupucchi Island,1
Tejoor,9
Tekaoa,1
Tekava,2
Telegraph Island,6
Telerang Islet,24
Temao,1
Temimber Island,1
Temoe,18
Temoe Atoll,91
Temoe [Timoe] Atoll,2
Temotu Island,1
Tenarara [Tenararo],1
Tenararo,9
Tenararo Atoll,2
Tenarunga,14
Tenarunga Atoll,1
Tench Island,20
Tenerassim,1
Tenerife,7765
Tenerife (Teneriffa),1
Tenerife Id,19
Tenerife Id.,27
Tenerife Island,12
"Tenerife, Canarische Eil.",2
Teneriffe,35
Teneriffe Island,1
"Teneriffe,",4
Tengah Island,1
"Tengah, Kepulauan",2
Tenia Island,24
Tenimbar,2
Tenimber,3
Tenimber Eiland,1
Tenimber Is.,1
Tenimber Isl.,1
Tenimber Island,2
Tenimber Islands,3
Tenimber eil.,1
Tenimber eiland,25
Tenjin,9
Tenjin Island,20
Tenjin-jima,12
Tennessee,2
Tenoko,113
Tenos,6
Tent Island,14
Teoen,3
Teoen [Teun],5
Teomabal Island,121
Teoor Isl,2
Teor,1
Tepetlaoxtoc,1
Tepoto,1
Tepoto ?,1
Tepoto Atoll,37
Tepoto Is.,1
Tepoto Island,3
Tepoto North,2
Teraina,6
Teraina (Washington Island),8
Teraina (Washington) I.,5
Teraina Island,272
Teraina Islnad,1
Teraina [Washington],1
Teraina [Washington] I.,2
Teraina [Washington] Island,4
Terainia [Washington],1
Terceira,314994
Terceira Id,2
Terceira Island,89794
Teressa,1
Terminal Id.,1
Terminal Island,10
Tern,273
Tern Island,8
Ternate,600
Ternate I.,97
Ternate I.?,1
Ternate Id.,2
Ternate Island,246
Ternate?,1
Terra Ceia,1
Terra Ceia Island,2
Terre de Bas Id.,1
Terre de Haut,33
Terre neuve [Newfoundland],1
Terre-De-Bas Island,11
Terre-Neuve,15
Terre-de-Haut,3
Terre-de-Haut des Saintes,1
Terscheling,2
Terschelling,1497
Terschelling Island,1
Tessel I.(=Texel I.),1
Tetau Id.,6
Tete [Tetel],17
Tetel Island,125
Tetepare,88
Tetepare Island,103
Tetiaroa,175
Tetiaroa Atoll,62
Teun Island,1
"Teun, Pulau",1
Teuri,3
Teuri Isl,2
Teuri Island,7
Teveuni,5
Tewara,1
Texada,38
Texada Island,44
Texas,7
Texel,3956
Texel I.,1
Texel Island,2
"Texel, Onrust",2
Teän,7
Thacht Cay,1
Thai peninsula,9
Thailand,445
Thailand (Gulf of Thailand),5
Thakaundrove,16
Thasos,3
Thassos Island,1
Thatch Cay,1
Thatch Island,2
Thatcher Island,1
Thayawthadangyi I.,5
The Bahamas,14
The Beagle Island,19
The Mainland,4
The Niarbyl,4
The Snares,2
The Zanzibar Archipelago,1
Theodore Roosevelt Island,14
Therese Id.,1
Thetis Island,4
Thevenard Island,1
Thihombia,1
Thimble Island,1
Thira,4
Thira Island,1
Thirassía,1
Thistle Island,1
Thithia (Cicia),7
Thithia Island,1
Tholen,31
Thompson,1
Thompson Island,42
Thompson's Bay,6
Thompson's Perry Islands,1
Thorah,1
Thorah Island,2
Thormanby Island,4
Thorney Island,2
Thousand Islands,2
Three Isles,1
"Three Islets, near Pine Island",6
Three King Island,1
Three Kings Islands,1
Three Rocks,2
Three Sisters Island,1
Thunder Bay Island,2
Thuro,2
Thursday Island,214
Thurston Island,1
Thurston Island (Thurston Peninsula),1
Thíra Island,1
Tiahu Id.,1
Tiandre,2
Tiandu,9
Tianian,1
Tiao Yu Tai,1
Tiaraunu,21
Tibet,4
Tiburon,63
Tiburon I.,21
Tiburon Id.,220
Tiburon Island,343
"Tiburon, I.",28
Tiburón,206
Ticao,114
Ticao I.,214
Ticao Island,112
Ticao Pass,2
Ticao island,44
Tictauan,38
Tidbinbill,1
Tidore,58
Tidore I.,6
Tidore Island,105
Tiengemeten,40
Tierra Bomba,21
Tierra del Fuego,111
Tierra del Fuego Island,115
Tierrabomba,3
Tierrabomba Island,1
Tifore Island,1
Tiga,6
Tigalda,1
Tigalda Island,31
Tiger Island,3
Tigre,1
Tijger Island,1
Tijger eilanden,1
Tikahau,1
Tikahau Atoll,5
Tikehau,82
Tikehau Atoll,178
Tikei,28
Tikei Atoll,1
Tikei Island,1
Tikkerasuk Island,5
Tikopa Id.,3
Tikopia,20
Tikopia I.,2
Tikopia Island,3
Tikorangi Island,1
Tilghman,1
Tilghman's Island,2
Tilley Island,1
Tilmubo Id.,32
Timagami Island,1
Timales Island,1
Timbalier Island,5
Timbun Mata,1
Timoe Atoll,1
Timor,15565
Timor I.,13
Timor Id.,2
Timor Island,206
Timor Laoet,2
Timor Laoet [Tanimbar],1
Timor Laut,4
Timor Leste,18742
Timor collection,2
Timor or Bali,10
Timor-Laut,2
Timor-Leste,46
Timor; Kera Island,7
Timorlaut,17
Tinaga,1
Tinago,5
Tinago Island,1
Tinakta Island,5
Tinakula,4
Tincalan,20
Tine Mangrove Islet,5
Tinhosa,1
Tinhosa Grande,26
Tinhosa Grande Id.,1
Tinian,12508
Tinian I.,15
Tinian Id.,5
Tinian Island,353
Tiniguiban Island (=Pulang Pasayan),1
Tinitituan Island,1
Tinjil,6
"Tinjil, Pulau",1
Tinkers,1
Tino Island,1
Tinos,4
Tinos Id.,2
Tinos Island,2
Tintamarre,15
Tintiman Id.,51
Tioman,8
Tioman Island,185
"Tioman, Pulau",31
"Tioor, Pulau",1
Tipae Id.,2
Tirakaume Id.,2
Tiran,1
Tiree,22
Tiritiri Island,1
Tiritiri Mantangi Island,4
Titizima,272
Tiur Island,2
Tjeuri,1
To-shima Island,5
Toau,35
Toau Atoll,10
Toau Island,1
Tobacco Cay,65
Tobacco Range,6
Tobacco Reef,4
Tobaga Island,1
Tobago,6083
Tobago Cay,2
Tobago Cays,12
Tobago Cays - Petit Batteau,1
Tobago I.,3
Tobago Id.,68
Tobago Island,4
Tobe-jima island,10
Toberna,1
Toberua,1
Toberua Island,1
Tobi,175
Tobi I.,1
Tobi Island,58
Tobi Schima,1
Tobishima,186
Tobishima Island,2
Tobriand Island,1
Tobweyama Island,12
Tocas Key,1
Tocumen,1
Todos Santos,18
Todos Santos I.,1
Todos Santos Island,29
"Todos Santos, I.",1
Toeal,1
Toeal Island,1
Toekan Besi Islands,1
Toekang Besi Eil.,1
Toekang Besi Islands,11
